user_id	items
4297	161269,671237,749846
4337	1001431,2063098
4375	2452527
4403	622935,622935,59733
4424	558807
4495	289114
4514	2439023,2661511,2475636,492334,655102,1133753,591908,1835011,1393934,1295516,2619091
4521	599588
4582	1583705
4588	2419624
4603	2279648
4607	402866
4697	2015631
4844	1791015
4856	2721706,2721706,2603904,2419762,447194,2634888,2609488,26717,2603904,1632631,2363147,1236631,2749153,2107940,1851532,1851532,311116,2384878,31487,31487,1277518,495346,2085122,655649,821443,821443,1248153,821443
4908	2655733
5039	690034
5045	763393,1059760,351938
5073	1474970
5112	1140546
5147	2673082
5212	1451436
5223	1943429
5249	1484502
5254	249791,67825,2514968,838861,838861
5282	379512
5298	2684599
5317	931519
5362	599863
5418	1171893,1419906,1419906
5476	1548649,584405
5553	977134,544866,2411036,410738
5564	606462
5575	633335
5584	1654295
5627	2063661
5649	732214,2285625,2285625,2285625,2285625
5656	1206551
5686	1430807
5690	1607755
5714	289559
5731	2432923
5738	42452
5759	2774545,1212118,1593179
5775	124951
5834	2317825
5839	687732
5855	2512933
5887	2621981,1571629,2451536,149819
5910	1089547
5938	329031,329031,2553490,2588158
5951	864027
6126	1918605
6204	2690851
6237	2302302,2302302,2302302
6253	2302265
6293	1339147
6296	1475054
6304	269712
6393	721767
6399	1593289,2252974,570610,2158294,1314698,1221503,2618733,2771189,1399028,958454,1050950,744945,1808193,1000085,1345381,448347,569141,676809,569882,2519456,2446161,744766,2758995,2299127,2197026,2725609,1729032,293572,2507468,1476056,1350929,1461104,1329436,1392972,1920864,683365,1097977,1377124,92053,670313,143675,539980,1973107,1001391,1966768,2201870,1170319,1026753,1204699,1449194,1128939,2263569,1999451,1307050,284832,705934,877908,2457093,2749368,2625578,2021409,1911812,756859,1333378,1150956,873274,666889,675311,44759,875487,717631,2191042,699369,77400,2830168,112011,426798,1917484,2530718,2621814,2158752,2215964,569104,1497005
6400	1594438
6435	890060
6436	2453650
6442	1904531,957329,2679190,1274336,2806644,1896667,1896667,1490958,1490958,2073439,1896667,1490958,1605403,1035179,268793,2739874,1274336
6454	2401590
6507	169022
6521	276174
6522	276159,920520
6534	709924
6540	190965
6542	140998
6565	1573914
6601	2269303
6715	1918020,2755079,1918020,2591118,2591118,1724323,1724323,1952234,1952234,962153,962153,2541631,558613,1757320,563188,1724323,1952234,1515376,962153,1925409,1515376,2575815,2594970
6732	1320385
6826	243397
6872	1389265,1657538,907835,1029876
6893	838252
6994	2638212
6997	1857124
7061	2392162
7065	1526269
7100	529259
7101	466673
7105	325132
7114	336007
7154	2229274
7182	2704123,2704123,2704123
7234	734196
7261	2212068,63137,2312179
7364	2098928,2277905
7437	13359
7449	1018773,2650443
7469	130785
7490	950864
7582	247405
7634	1232690
7781	198907
7784	1011654
7875	2065845
7921	2376745
7976	2363388
7981	1847631
8041	885541
8044	558561
8048	1794132
8058	1905100
8071	2756434,2756434
8135	1902804
8141	234400
8251	735994
8263	335787,335787,1666788
8294	2712128,798405,480025
8315	2084980
8316	2090499,2396281,92938,2023436,1176982,2381373,941181,92938,833208
8342	2839370,2839370
8351	1354334
8382	522402,1574295
8402	1244196,738213,1390258
8406	1831749
8471	2256663
8472	1411259,174133,90383,399006,399006,399006,1043317,168558
8498	1944946,2297312,1709779,1709779,1709779,915880
8508	2229274,1905862
8608	516103
8708	575209
8723	1463690
8768	2280850
8806	1176124
8808	909787
8811	289728
9012	1350464
9028	1588461
9126	640407
9142	2044400
9177	273846
9185	2266588,2210940,1233037,1894914,814793,2210940,654265,492591,2266588,2526717,1755733,1755733,4812,1880506,2584429,214359,1299073,450203,2216620,1498717,2319922,2259679,359105,278380,2072656,2730861
9206	613232
9239	1477953
9321	664921,604608
9353	467223
9376	2180544
9479	1912912,1826468,1603895,2802183,528970,2324705,1494964,1494964,296834,147922,147922,147922,2768609
9567	635242
9605	524710
9643	2482557,818215
9660	2246580,1253175
9663	1053452
9666	724889,80154
9680	1714661
9686	1986537
9698	2315304
9771	985008,2049523,4872,2762003,1203958
9780	1563726
9797	160236
9927	993640
9932	2561742
9962	330611
9975	390491
10015	1626023
10017	314669
10043	1806370
10044	1834374,393325
10053	472040
10171	379972
10224	434392
10238	2502730
10271	1576126,508676,2580068,2206438,2604240,2022802,10109,2158380,572112,1728413
10274	57227
10288	2278619
10316	536047
10333	1616958
10349	1580615
10444	1718887
10464	1896240,2340238
10469	682382,1960150
10470	176651,1475433,1278589,1589181,1278589
10495	1598503
10522	168262,235609,2391900,1592461,536210,1441113,2229274,1583440,2244464,2244464,1775397,530592,143738,530592,433157,1962427,583313,2431540,1085942,1302621,720061,2568339,1354229,2568339,2568339,2568339,1354229,687475,1106902,2601935,552122,552122,552122,1127358,1127358,2072814,1279494,1279494,959368,1811652,1432415,2598096
10600	2643423,2487192
10647	1769775
10662	2230072,1735874,2336701
10719	343377
10723	517579
10746	1729705
10747	1417963
10784	1635131
10799	2299323
10815	2628752
10827	2753736
10870	1192389
10920	1370105,381293
10949	182521
10956	2423094,2635038,1198767
10994	2352766
10996	1809477
11008	163448
11020	542469
11027	2441566,2211427,1462932
11052	816057
11064	948852
11208	233416
11325	51667
11380	1724730
11382	330235
11383	189667
11412	659662
11422	2587124,98431,152258,98431,1582993,2051671
11423	1315157
11436	2284039,1475130,1312267
11554	2527315
11586	2503746,2503746,1332884
11588	2298243
11616	1317754,1712921
11634	1964124,654119,127750,530744
11749	1293293
11756	1503218
11805	474276,629899,1571194,1315610,2388644,1550732
11834	283884
11867	1263507,173739,2518845
11907	657183,234084,1399641
11943	2338631,2802333,28574,28574,858100,858100,1580920,326422,28574,1969248,858100,1380801,1683554,1683554,1683554,1683554,1474968,2571368,2121201,653088,2215964,2215964,1219852,1219852,792477,792477,1087340
11988	83949
12027	2287395,964435,2603283
12030	1097566
12043	1042196
12046	1286007,431375,777509,2532675,749010,2336983,2457208,2075225,1059413
12058	681921
12097	1384259
12157	1487760
12170	1115002
12209	792224
12233	2068996
12350	1729618
12361	2650770
12400	1317818,2443208,1598871,2443208,2443208,1598871,1598871,1438241,1433065,1619669,1433065
12413	1638672
12437	2189305
12444	1987608
12546	1087097,1537130,1130701,1130701,1130701,1395018,2778357,2823465
12554	1990857,958956,1772723
12559	201752,2637754
12588	1593289,1393015
12593	1247475
12602	1249510
12626	2570491,2570491,1369600,1369600,2570491,2570491,997790
12630	2319966,735545,896451,1849303,2414195,2257144,2709223
12671	2404405
12689	2342453,1495566,336516,2109303,733763
12695	738202
12696	848327
12710	375324
12735	473312
12736	2466095
12741	2278109
12750	993307,1014896,1014896,2482758,2482758,2621336,2621336,1084400,1780881,2491223,1722257,935113,659021,667239,1549837,1549837
12773	2142136
12807	2268722
12845	784737
12852	2822712,1697503,1697503,611408,11081,942011,1791737,174958,174958,174958,1340847
12864	79677
12869	1974181,153323,607063,2018940,2562309,867886,1591646,1876513,1068106,1517667
12888	275604
12889	1370250
12924	2591524,1141586,1141586,1294529
12960	1351797
13025	390600
13026	2652417
13084	561198
13121	1396394
13128	130238
13138	719647,1628728
13153	2537766
13167	952102
13195	1560006
13250	385493
13252	2457137
13292	1829348
13312	53288
13424	2265302
13477	2175889
13531	1061067
13539	1295805
13548	261770
13566	1029876
13606	1855791
13613	1730667,764997,1707470,2096913,1287265
13636	1045433
13649	2074719,973839,385901,606312,525574,746285,746285,2426593,1389372,973839,606312,606312,606312
13676	876309,586166
13712	2262597
13723	2541584
13748	2791339
13760	2209519
13775	2425697,963235
13795	1216140
13805	1394828
13837	38648
13864	1500743
13917	891563
13926	171253
13934	1812723,1850968
13973	675502,675502
13979	1692949
14079	1180695
14085	1865831
14153	2768467
14161	1574941
14172	101545
14189	605947
14219	2084143,2031981
14230	2194837
14269	210732,2778525,2778525,317397
14313	52080,841353,1206860,1641586,1641586,1695584,2501356,1833199,1863397
14364	528232,1477892,2475730
14377	1644917
14419	1475454,2042792,422696,2753769,1250267,1246449
14421	1489714
14445	2134882
14462	1180883
14499	2268722
14500	1873590
14523	2017471,2611204,456040
14559	1039478
14576	736982
14597	1305125
14598	2414049
14621	814080,791873
14624	1244196,1227036,1679143
14673	472624
14703	731353
14725	551046
14762	925568
14775	2651182
14792	1203030
14802	2561750
14824	2496270
14875	1755659
14891	697548
14966	2493326,884319
15000	2593092,906643
15006	430533,2226682,46821
15043	1161562
15100	193727,986219
15132	1871246,2684817,1545538,1544109
15147	241621
15162	1177211,738962,1919975,214582,1177211
15224	2163356
15251	1113384
15308	364134
15324	2273208
15368	2314169
15406	1419938
15407	2512414
15549	16356
15560	332025
15579	220277
15596	1645759
15611	749431,609004,2357140,2637013,2357140,818888
15636	1421175
15699	2282891
15761	1792817
15762	468120
15804	1053452
15828	1530609
15849	575161,2329886
15924	828099
15938	979758
16056	2659548,1945107,1970862,2659548,1872626,1970862,16578,820739,987368,71903,1337533,1337533,1517653,1517653,71903,71903,2743410
16059	2778525
16083	837198
16130	341379
16195	562428,1795243,869322,1459120,411749,668452,1994193,1994193,1994193,345704,1875701
16244	1174528,832255,1068289
16272	2278180,2230442,2086317,142543,1124547,2256057,534683,741927,2637460,1771306,1009848,2601568,2815203,2677636,2133471
16319	431518
16357	2138968
16361	2792882,2792882
16378	1924700
16427	1745502,1745502,1825129,1825129,245513,245513,1227342,1227342,2601433,2584077,1675752
16525	565695
16546	614674
16575	2075195,2072753,92714,2051097
16594	261741,2278644,9740,2589412,1390003,703873
16596	1871630
16648	1398665
16670	1952304
16741	2830087
16753	1261439
16874	1958145,650831,758125,1526269,1407235,770454,1756743,1162583,1736695,945921,2013432,2646953,1095018,1475454,1856887,288342,147315,2759789,1658482,1231082,278499,2753045,1553416,573947,694910,1342591,296676,1274308,2451512,2783627,1556369,2685092,935296,2334414,2482021,2383616,787903,1891358,410188,237670,2461626,2843467,335428,1830993,398473,1576126,1495733,2715344,1708303,2506235,2128783,1998362,1238099,315188,361596,882543,2613649,147315,2451512,2843467,1495733,1998362,361596,692494,1194598,68304,213511,723096,1747760,199465,470426,661923,2027836,1288891,457843,814940,1744227,1070592,2595569,1611974,1039478,2658657,468120,685023,1505980,636258,95793,213511,661923,1611974,636258,95793,1556830,1859350,485903,2092226,112055,1754543,555241,2613440,1754977,156547,872034,1085517,387969,75053,28390,417668,1490040,494456,2629798,286441,1705710,864853,1056502,1376058,2076576,2536801,1556830,387969,2414157,371590,1542010,1728166,2497375,984695,1339101,2529940,2072435,919786,2581272,570224,366283,776236,2234484,934906,762649,2462766,2181794,1538218,2086041,1684803,1834826,1401351,543296,777911,2699341,559121,2154673,1923573,657453,1982252,2045517,2181794,543296,777911,2154673,657453,266412,1294168,957585,2018868,534827,2381795,590953,556800,235378,900947,513510,678702,2024301,786684,490115,508531,1449017,8013,766060,967161,2142192,2485410,30409,768098,1320005,598716,1350623,947360,549843,434215,1349927,2142251,487921,1637267,335662,299173,730112,807419,486646,2559543,2583451,1807819,434666,2734499,2731358,250062,1113937,1602720,1119495,1872947,2590179,125017,1599371,1208817,822702,2486236,2210054,2119602,381857,1116248,2387472,2419908,1895021,30409,1320005,1113937,2119602,1825406,2819334,949806,1251178,496948,1269314,490302,2791715,71285,516448,2050208,490302,1269685,710713,1470167,2409634,1774071,889328,2358688,1139935,909524,1212020,1133256,2027136,2098805,681444,602011,2311018,1513499,2763546,1045268,631686,2500531,1460626,215915,731561,1023499,2027136,631686,731561,1045268,2770021,916351,1061753,619033,1509427,1492887,1040262,1902804,465610,1001431,2327344,938614,703829,1522115,1394514,1953846,1865732,339793
16881	1820087
16924	1107447,2139074,2712922,1622375,138658,1410598,1771601,1820784,2137413,111411,648128,1622375,1722374
16963	2809606
16971	28923,1709661,896342,198680,773766,2256942
17052	1196119
17061	1105930,730197,2360803,522659,1024499,1851449
17131	2738905
17164	1321605
17166	2360460,2401732
17207	447985
17220	2223945
17288	1133414
17303	483871
17311	2770309
17312	2186541,1052536
17328	2336274,378524,743445,441572,8574,1912912
17338	1108512,513256,2559713,119300,119300
17375	235876,2516312,1445961,2483057
17381	1517201
17394	2181817,2181817
17417	2013567
17425	964898
17450	299172
17464	2423337
17488	2371411
17489	1486182
17490	1975235
17497	258503
17506	930230
17510	1893234
17525	46660
17534	1016436
17540	269579
17578	2734527
17586	1068277
17605	2322383
17607	677497
17617	1724693
17623	536902
17628	550854
17664	1340693
17727	667491
17751	2236517
17764	1007923
17769	1742926
17814	2551175
17872	1908644,1420778,2210784
17894	1895889,2199056
17909	644790,2257514
17926	1718887
18035	2093106
18043	2354697
18058	1226980
18073	1037429,2341362,2695870
18097	92714
18114	1805804
18124	2394158
18133	2194835
18137	1659152
18174	1519543
18185	1199058,520544,1615596
18226	281898
18249	519268
18250	2590862,113209,2705793,136866
18289	2168361
18307	2529364
18317	1438298
18339	508676
18361	486646
18391	266412
18489	1054099
18508	2422229
18547	581327
18550	630059
18558	1851386
18564	2409485,1874971,542469,1967269,1874971,1078303,1874971,1304719,722905
18568	1971141
18573	1710022,165505,1710022
18584	1741036
18592	40559
18681	604129
18694	2432923
18724	2567622
18749	1561152,1173189
18796	928387,2822823
18810	1485164
18994	123002,1000086,1248913,1931587,2704375,109603,1814951,2324846,474388
19021	1319503,1298849,2003973
19032	1480808
19127	34538
19147	1281864,264994,1619879,304621,2470939,1490896,1974801,899503,2085360
19172	2793372
19206	569889
19210	721263
19217	952102,897429,1070991,980688
19232	1279237
19235	830665
19241	2582260,378849
19303	1424389
19334	2432923
19398	200322
19424	2172679
19452	1874283
19467	213472,1322778,2633188,2359685,739674,2435701,2707939,1619669
19475	1795249
19476	1584260
19504	772041
19514	1848477
19544	2634109,581085,1026394,24606,1073261
19551	1421084
19597	17782
19665	1271617
19679	2479643,2270688,245604,2383135,395320,798672,2054286
19690	2834302
19704	709488
19776	2177870
19807	1499441
19819	2387051
19825	1421627,2521535
19928	1756237
19993	2344917
20016	1620145
20031	278836,278836
20060	1160822,2314914,1430243
20101	1604145
20113	2489842
20115	2735445
20145	863755,2098428,1337366
20158	1576126,1064370,2181794,839749,933283,1715477,1802288
20170	1304752
20175	393793
20214	2637434
20217	59989,2232458,2230441,767563,533714,2165626
20253	1785741
20259	2601566
20276	134868,134868
20315	98587,1845390
20427	2556082
20481	2627401
20539	41483,708657
20545	1929503
20589	2191195,2191195,2191195
20596	2584429,764887,1639757,2561332,2561332,2561332,963720,963720,1986363,456872,2172290,2347179,2172290,2172290,2172290,963720,963720,963720,2050032,670230,2796360,682915,2377552,2377552,1422490,1422490,2071463,2071463,2071463,2071463,403489,403489,790148,790148,790148,2777837,1190975,790148,790148,795388,795388,1396492,1152069,2040224,280356
20649	141739,141739
20679	1046551,187983,2281121
20728	2480118
20746	1984327
20776	2548972
20811	1339831
20815	503548,1317295,569786,503548,1317295,1317295
20925	333013,2209141
20943	964196
20949	453706,128953
20979	2373691,2373691,635389,1340106,1662699
20990	2349178
21017	1956259
21020	992728
21044	1731112
21071	1203361,2144490,1203361,571642,1224743
21097	234084
21124	2175889
21152	1583705
21172	2382393,1921531,95737
21177	2751504
21195	2625619,1039478,74253,1812381
21209	1868479
21298	97732
21324	335824,335824,335824,2694047,2694047
21332	648268
21375	1490096
21397	956864
21403	2033328
21410	298666
21414	1358820,2134022,1355739
21440	1940031,1494198,2708115
21474	148233
21489	97770
21500	2414473
21541	969539,1923221,1923221
21542	709416
21564	1921674
21574	420643,960988
21584	897687
21627	68731,68731,2436810,1497201
21632	1055730
21657	1379487
21663	1654085
21664	2125696,513256,490053,2317652
21674	189342,2041358,2041358
21688	265522,154598,634598
21715	1196981,2452576,225858
21716	1212020,2253956,1212020
21733	525443
21737	1995782
21747	712300,1244196
21756	797753,2496247,154598,1964075
21801	2268722
21812	1266197
21813	990877,221269,2204002
21835	1244196
21886	1232176,189294,1414177,870477,1232176,1232176,1636263,10567,149299,149299,1919476,1768780
21894	2543789
21902	1669409
21904	2480819
21913	2164732,1456105
21950	1275127
21973	1011050,2377920
21976	457289
21981	82673
22008	657183
22054	2323802
22095	2822835,1743574
22107	83460
22155	1175550,2466095
22170	734610
22183	2329991
22195	296218
22202	1253637,1918126,834180
22203	1538040
22206	361728,361728,361728
22228	1182355
22277	1663600
22283	1369864
22373	797029
22385	1160822
22388	1061469,2679276
22422	2250339
22443	454130
22474	1431200
22512	723782
22516	1459961
22520	1957142
22533	953202,1974163
22544	2688389
22586	431103,850033
22591	2264926
22605	2350341
22637	2198296,2301756,2183777,1020875
22654	332530
22664	834900,2425198
22665	1420648,938076
22666	2432923
22672	467643
22673	1283603,1283603
22692	758125
22707	2228330
22728	1514755
22748	194536,873170,1427054,2525371,600865,1095770,1095770,1615457,786633,183950
22777	257529,257529,2444587,874263
22779	389727,2619235,9332,859834,108412,610212
22784	1747828
22785	2098913
22811	437245,1244787
22814	2073823
22821	456061
22832	1476067
22843	2430857
22882	466934
22935	1346733,687696,864751
22978	459760
23021	734163
23027	992329
23065	52403
23085	1823148,77504
23090	257050
23102	2687761
23145	579292
23186	770044
23202	185476
23229	743322
23262	1308655
23361	2781590,2654670,1349565,664236,1190532,2348591,2348591,1852477,1889806,2530148,1827733,1827733,762720,762720,762720,118105,1969248,2147135,1194490,1152796,1839058,549221,1462154,399738
23387	2195713
23402	2072952
23405	2756545
23420	2389610
23423	1844831
23444	757649
23459	1968184
23471	391767,1301316,525448,2645314,2695688,1240745,1240745
23508	1168460
23517	1947561
23536	2100647
23542	1593650
23586	1475493
23613	176841
23622	2386279
23653	2242152
23667	2208136,2656478,2656478,1975183,665224,1806890,14589,34806,2492145
23711	479171,341844,136136,2739006
23718	2021532
23729	2360460
23757	45732,2693900
23787	2778525
23793	70543
23796	402350,2482137,904300
23851	1101044
23880	251235,1429075,1042714,2545674
23908	176883
23910	2249010
23998	1902725
24038	1163756,300154,1054489,1730812,2595156,1231253,2714532,612721,1734308,1210878,1288349,2432483,1849154,1953564,2177796,2584426,269184,1218878,483589,2771962,615724,1949201,120636,1800786,2026697,771526,1174794,144616,2203052
24089	1251395
24165	2175889
24184	2785376
24213	251833
24242	2739576
24296	2115357
24310	1293983
24320	107928,92747,521405,329663,2496013
24366	1941511
24391	645541
24416	1056667
24460	2106976,2106976,2603642,2430209,2430209,1920047,1920047,631256,1691082,359292,2021002,976877,1823148,2637434,2431623,371187,1594677
24465	654546,2528296,1731458,1058389,1398003
24492	554294
24517	2383066
24533	1158286
24585	235378
24601	16291
24608	1663942,1381153,2020771,2543066,903440,598958,931974,1119926,764557,2637429,42452,1262940,902182,399214,2002979,1616427,1521730,1886507,2024644,2121162,872821,2234715,1209301,2774503,1110954,1604112,6097,2328088,37517
24621	2277179
24623	2469116
24756	1464461
24772	2692744
24791	313528
24814	701928
24833	2341890
24881	2534752
24890	1729618
24897	1090310
25000	767198
25006	1729618
25015	2639412,2186158,2186158,2186158,2186158,2186158,2186158,439065
25095	463990
25142	1119926
25167	222631
25213	261735,261735,2072039,1606360,1606360,1606360,37851,37851,1606360,1551883,1551883,1551883,1551883,2326762
25228	1122588
25235	668805
25341	1902163
25369	2368088
25407	2634194
25431	1126892
25436	385071
25446	315676
25470	267654
25488	2778525
25496	1030288
25497	240281
25522	196277
25541	2576935
25612	2378272
25613	1180883
25614	1028069,456638
25628	249743
25640	1941019,2210690,866797,834733
25674	1678882
25751	144941,1475069
25765	2790877,279917,403539,69374,1244196,2183646,2763627,1861287,2738408,1110954,954552,806439,659542,2675182,1029246,2790877,2801573,497122,1492922,2498330
25766	1243383
25787	980791
25790	1542231,1366148,372987,739048,477856,741922,559839
25807	1178769
25867	190337
25874	866258
25906	2468672,2468672,570383,2468672,2468672,374097,1019292,2528508,1019292,167869,2528508,2769177,2528508
25920	1809073
25924	1845355
26022	1382744
26038	476950,545703
26069	214199
26073	2487208,1266197
26114	602260
26149	2265526
26185	2435026,929690
26230	2810201
26266	1389425,2445158,1897609
26273	394861
26275	2096913
26361	1086762
26391	1805317,2720244,475260
26402	1854867
26409	224327,320910,2646162
26480	1562282,26959,26959
26482	2705858
26483	2374971
26535	122430
26540	1044751
26552	102477
26605	487192
26631	351408,740732,854442,739072
26651	55389
26658	1828676,2396870,640862,2493774,1592726,2012865,2016719,1119299,2178854,2635450,1676527,519622,2230624,136315,357858,1913021
26720	2351492
26752	568896
26772	2538650
26796	2294453
26810	2449614
26852	1244196
26853	2504601
26893	1769128
26931	1976517,74423
27000	2318786
27037	2668381
27089	2653865
27098	1373703
27120	1648924
27140	1863302
27151	2031981
27155	939927
27162	1013112
27166	2581552,1196981
27172	1209312
27173	974853
27187	2588441,217415
27207	1924718,301878,2382710,1270857,848235,2516965
27221	62062
27229	2106311
27236	1758681
27253	1081469
27275	2120752
27349	998118
27367	2757880
27377	2561595
27385	2815876
27404	252971
27419	247748
27466	2566788
27498	1053452
27501	626485,2819992,1813373,2819992,963249,1716165,1081961,660782,762354,618447,2720528,2005123,1139587,2536015,2536015,1695341,1131421,1131421,89385,89385,2162675,2162675,839904,839904,909839,909839,909839,909839,1971379,909839
27536	699602
27537	754102
27548	1526269,1984327,673299
27622	491016
27638	419302,1601704,1601704,1001229,1601704,247719,247719,2594584,2594584,2477069,412164,1970159,1970159,2066563,1632659,1970159,143422,1822856,1632659,59193,2056508,2623162
27671	2378895
27679	1811259
27706	1939541
27707	1682213,1333820
27720	652727,2169428,1868621,2363688,2132112,335428,1472716,480496,2183288,802957
27727	420416,2397769,142295,1382071,1858267,2620827,364428,749431
27739	2525725
27747	908778
27755	2742519
27767	2013028,356647,2637307
27774	2245342
27788	1408091
27807	512317
27813	1623012
27817	798434
27823	1496486
27845	211863
27885	120476,508016,1704183,634070,2514336,875274,2514336,258925
27901	2624423
27930	719347,1789710,1789710,1789710
27931	2383481
27936	2125572
28051	1823229
28056	1569883
28232	2235265,58071
28296	2336873
28316	2791339
28318	1012429,2710693,2710693
28356	1230101
28388	1234225,971078,2105626,2105626,718735
28445	1935642
28460	2174631
28565	2031116
28611	1595101
28615	1119926
28622	198670
28651	638755,409936,1746916,240360,261939,261939,638755,409936,2004216,2180349,1746916,1908277
28656	1971630
28681	756717
28688	1742926
28715	1057046
28718	948900,677711,200072,1500400,784275,883582,1060591
28727	2219079
28739	1325795,889477,889477,2486932
28791	555418
28801	428742,646667,1598099,1569941,491307
28849	938839
28863	1888657
28923	2422536
28971	1223832
28972	1464544
29033	841412
29064	1136487
29072	2643603
29081	2074596
29136	1078303
29146	2248257
29212	678672,678672,152161,128039
29242	1720001
29296	53268
29340	2590089
29414	1244196
29415	1233115
29417	116166
29449	1160822,1160822,1562961,457843,1160822
29479	2268722
29512	1191020
29513	570668
29519	657183
29547	2830168
29558	1732848
29576	757657
29605	2301067
29671	978437
29706	2646319,2579746,1904507
29739	2444882,2444882,729440,38633,60923
29741	1174860
29785	59773
29792	2017840
29840	287897
29856	565191,1057417,2673553,1531027
29879	47583,47583,2796479
29937	198314
29975	36139
29980	1603895
29982	45946
30094	2011020
30101	345490
30109	518862
30111	402647
30115	640377
30124	1742926
30140	373176
30173	69283
30177	1956104,2461259,1277973,1277973,582896,582896
30235	2239749
30238	2187463
30245	531516
30277	1749097
30344	1595312
30385	1364923
30468	984443
30471	838422
30475	1782346
30515	2277810,2277810,3236
30546	293854
30577	1541473
30620	1182320,1801603,1801603,1838908
30626	880601
30664	2262220,2211323,2211323,2211323
30669	372443
30674	434060
30692	1386585
30710	693717
30774	459391
30780	339525
30814	323805
30838	1514423
30879	1902244
30910	1470020,1801704,1801704,1801704,2334936,1992108,1992108,2043929,1850794,1460823,31714,31714,31714,31714,2283042
30925	664360,1328811
30930	249591
30951	2088905,1174397,2359074,2292035,470676,926182,1522004,1702980,66212
30952	1809362
31043	2139076
31104	2077189,2043751,911567,2675415,830158,1754026,1754026,1579874
31183	713462
31216	2394934
31245	2139512,1386412,2694637,2484499,1059262,1544360,269579,1750965,2525040,2735436,1728225,121100,2462843,2598245,765309,1920047,1617922,2827170,723096,1142483,1636910,157713,820728,376507,261490,1039478,2313894,490302,882543,633941,318846,1576126,94828,1648409,82842,1522825,2086041,548823,293978,1618316,2826101
31262	1101378
31318	545294,2589954,869409,506901,2022136,626635,568692,1766559,2506584,857664,2532707,963009,1976517
31433	102251
31439	2532610
31487	2226245
31488	1950428
31523	2207691
31570	429123,2778662
31597	1910175
