user_id	items
11943	2338631,2802333,28574,28574,858100,858100,1580920,326422,28574,1969248,858100,1380801,1683554
11988	83949
12027	2287395
12030	1097566
12043	1042196
12046	1286007,431375,777509,2532675
12058	681921
12097	1384259
12157	1487760
12170	1115002
12209	792224
12233	2068996
12350	1729618
12361	2650770
12400	1317818,2443208,1598871,2443208,2443208
12413	1638672
12437	2189305
12444	1987608
12546	1087097,1537130,1130701,1130701
12554	1990857
12559	201752
12588	1593289
12593	1247475
12602	1249510
12626	2570491,2570491,1369600
12630	2319966,735545,896451
12671	2404405
12689	2342453,1495566
12695	738202
12696	848327
12710	375324
12735	473312
12736	2466095
12741	2278109
12750	993307,1014896,1014896,2482758,2482758,2621336,2621336,1084400
12773	2142136
12807	2268722
12845	784737
12852	2822712,1697503,1697503,611408,11081
12864	79677
12869	1974181,153323,607063,2018940,2562309
12888	275604
12889	1370250
12924	2591524,1141586
12960	1351797
13025	390600
13026	2652417
13084	561198
13121	1396394
13128	130238
13138	719647
13153	2537766
13167	952102
13195	1560006
13250	385493
13252	2457137
13292	1829348
13312	53288
13424	2265302
13477	2175889
13531	1061067
13539	1295805
13548	261770
13566	1029876
13606	1855791
13613	1730667,764997
13636	1045433
13649	2074719,973839,385901,606312,525574,746285
13676	876309
13712	2262597
13723	2541584
13748	2791339
13760	2209519
13775	2425697
13795	1216140
13805	1394828
13837	38648
13864	1500743
13917	891563
13926	171253
13934	1812723
13973	675502
13979	1692949
14079	1180695
14085	1865831
14153	2768467
14161	1574941
14172	101545
14189	605947
14219	2084143
14230	2194837
14269	210732,2778525
14313	52080,841353,1206860,1641586
14364	528232
14377	1644917
14419	1475454,2042792,422696
14421	1489714
14445	2134882
14462	1180883
14499	2268722
14500	1873590
14523	2017471
14559	1039478
14576	736982
14597	1305125
14598	2414049
14621	814080
14624	1244196
14673	472624
14703	731353
14725	551046
14762	925568
14775	2651182
14792	1203030
14802	2561750
14824	2496270
14875	1755659
14891	697548
14966	2493326
15000	2593092
15006	430533
15043	1161562
15100	193727
15132	1871246,2684817
15147	241621
15162	1177211,738962
15224	2163356
15251	1113384
15308	364134
15324	2273208
15368	2314169
15406	1419938
15407	2512414
15549	16356
15560	332025
15579	220277
15596	1645759
15611	749431,609004,2357140
15636	1421175
15699	2282891
15761	1792817
15762	468120
15804	1053452
15828	1530609
15849	575161
15924	828099
15938	979758
16056	2659548,1945107,1970862,2659548,1872626,1970862,16578,820739
16059	2778525
16083	837198
16130	341379
16195	562428,1795243,869322,1459120,411749
16244	1174528
16272	2278180,2230442,2086317,142543,1124547,2256057,534683
16319	431518
16357	2138968
16361	2792882
16378	1924700
16427	1745502,1745502,1825129,1825129,245513
16525	565695
16546	614674
16575	2075195,2072753
16594	261741,2278644,9740
16596	1871630
16648	1398665
16670	1952304
16741	2830087
16753	1261439
16874	1958145,650831,758125,1526269,1407235,770454,1756743,1162583,1736695,945921,2013432,2646953,1095018,1475454,1856887,288342,147315,2759789,1658482,1231082,278499,2753045,1553416,573947,694910,1342591,296676,1274308,2451512,2783627,1556369,2685092,935296,2334414,2482021,2383616,787903,1891358,410188,237670,2461626,2843467,335428,1830993,398473,1576126,1495733,2715344,1708303,2506235,2128783,1998362,1238099,315188,361596,882543,2613649,147315,2451512,2843467,1495733,1998362,361596,692494,1194598,68304,213511,723096,1747760,199465,470426,661923,2027836,1288891,457843,814940,1744227,1070592,2595569,1611974,1039478,2658657,468120,685023,1505980,636258,95793,213511,661923,1611974,636258,95793,1556830,1859350,485903,2092226,112055,1754543,555241,2613440,1754977,156547,872034,1085517,387969,75053,28390,417668,1490040,494456,2629798,286441,1705710,864853,1056502,1376058,2076576,2536801,1556830,387969,2414157,371590,1542010,1728166,2497375,984695,1339101,2529940,2072435,919786,2581272,570224,366283,776236,2234484,934906,762649,2462766,2181794,1538218,2086041,1684803
16881	1820087
16924	1107447,2139074,2712922,1622375,138658,1410598
16963	2809606
16971	28923,1709661,896342
17052	1196119
17061	1105930,730197,2360803
17131	2738905
17164	1321605
17166	2360460
17207	447985
17220	2223945
17288	1133414
17303	483871
17311	2770309
17312	2186541
17328	2336274,378524,743445
17338	1108512,513256
17375	235876,2516312
17381	1517201
17394	2181817
17417	2013567
17425	964898
17450	299172
17464	2423337
17488	2371411
17489	1486182
17490	1975235
17497	258503
17506	930230
17510	1893234
17525	46660
17534	1016436
17540	269579
17578	2734527
17586	1068277
17605	2322383
17607	677497
17617	1724693
17623	536902
17628	550854
17664	1340693
17727	667491
17751	2236517
17764	1007923
17769	1742926
17814	2551175
17872	1908644
17894	1895889
17909	644790
17926	1718887
18035	2093106
18043	2354697
18058	1226980
18073	1037429
18097	92714
18114	1805804
18124	2394158
18133	2194835
18137	1659152
18174	1519543
18185	1199058
18226	281898
18249	519268
18250	2590862,113209
18289	2168361
18307	2529364
18317	1438298
18339	508676
18361	486646
18391	266412
18489	1054099
18508	2422229
18547	581327
18550	630059
18558	1851386
18564	2409485,1874971,542469,1967269
18568	1971141
18573	1710022
18584	1741036
18592	40559
18681	604129
18694	2432923
18724	2567622
18749	1561152
18796	928387
18810	1485164
18994	123002,1000086,1248913,1931587
19021	1319503
19032	1480808
19127	34538
19147	1281864,264994,1619879,304621
19172	2793372
19206	569889
19210	721263
19217	952102,897429
19232	1279237
19235	830665
19241	2582260
19303	1424389
19334	2432923
19398	200322
19424	2172679
19452	1874283
19467	213472,1322778,2633188,2359685
19475	1795249
19476	1584260
19504	772041
19514	1848477
19544	2634109,581085
19551	1421084
19597	17782
19665	1271617
19679	2479643,2270688,245604
19690	2834302
19704	709488
19776	2177870
19807	1499441
19819	2387051
19825	1421627
19928	1756237
19993	2344917
20016	1620145
20031	278836
20060	1160822
20101	1604145
20113	2489842
20115	2735445
20145	863755
20158	1576126,1064370,2181794
20170	1304752
20175	393793
20214	2637434
20217	59989,2232458,2230441
20253	1785741
20259	2601566
20276	134868
20315	98587
20427	2556082
20481	2627401
20539	41483
20545	1929503
20589	2191195
20596	2584429,764887,1639757,2561332,2561332,2561332,963720,963720,1986363,456872,2172290,2347179,2172290,2172290,2172290,963720,963720,963720,2050032,670230,2796360,682915
20649	141739
20679	1046551
20728	2480118
20746	1984327
20776	2548972
20811	1339831
20815	503548,1317295,569786
20925	333013
20943	964196
20949	453706
20979	2373691,2373691
20990	2349178
21017	1956259
21020	992728
21044	1731112
21071	1203361,2144490
21097	234084
21124	2175889
21152	1583705
21172	2382393
21177	2751504
21195	2625619,1039478
21209	1868479
21298	97732
21324	335824,335824
21332	648268
21375	1490096
21397	956864
21403	2033328
21410	298666
21414	1358820
21440	1940031
21474	148233
21489	97770
21500	2414473
21541	969539
21542	709416
21564	1921674
21574	420643
21584	897687
21627	68731,68731
21632	1055730
21657	1379487
21663	1654085
21664	2125696,513256
21674	189342
21688	265522
21715	1196981
21716	1212020
21733	525443
21737	1995782
21747	712300
21756	797753,2496247
21801	2268722
21812	1266197
21813	990877
21835	1244196
21886	1232176,189294,1414177,870477,1232176,1232176
21894	2543789
21902	1669409
21904	2480819
21913	2164732
21950	1275127
21973	1011050
21976	457289
21981	82673
22008	657183
22054	2323802
22095	2822835
22107	83460
22155	1175550
22170	734610
22183	2329991
22195	296218
22202	1253637
22203	1538040
22206	361728
22228	1182355
22277	1663600
22283	1369864
22373	797029
22385	1160822
22388	1061469
22422	2250339
22443	454130
22474	1431200
22512	723782
22516	1459961
22520	1957142
22533	953202
22544	2688389
22586	431103
22591	2264926
22605	2350341
22637	2198296,2301756
22654	332530
22664	834900
22665	1420648
22666	2432923
22672	467643
22673	1283603
22692	758125
22707	2228330
22728	1514755
22748	194536,873170,1427054,2525371,600865
22777	257529,257529
22779	389727,2619235,9332
22784	1747828
22785	2098913
22811	437245
22814	2073823
22821	456061
22832	1476067
22843	2430857
22882	466934
22935	1346733
22978	459760
23021	734163
23027	992329
23065	52403
23085	1823148
23090	257050
23102	2687761
23145	579292
23186	770044
23202	185476
23229	743322
23262	1308655
23361	2781590,2654670,1349565,664236,1190532,2348591,2348591,1852477,1889806,2530148,1827733,1827733
23387	2195713
23402	2072952
23405	2756545
23420	2389610
23423	1844831
23444	757649
23459	1968184
23471	391767,1301316,525448
23508	1168460
23517	1947561
23536	2100647
23542	1593650
23586	1475493
23613	176841
23622	2386279
23653	2242152
23667	2208136,2656478,2656478,1975183
23711	479171,341844
23718	2021532
23729	2360460
23757	45732
23787	2778525
23793	70543
23796	402350
23851	1101044
23880	251235,1429075
23908	176883
23910	2249010
23998	1902725
24038	1163756,300154,1054489,1730812,2595156,1231253,2714532,612721,1734308,1210878,1288349,2432483,1849154,1953564
24089	1251395
24165	2175889
24184	2785376
24213	251833
24242	2739576
24296	2115357
24310	1293983
24320	107928,92747
24366	1941511
24391	645541
24416	1056667
24460	2106976,2106976,2603642,2430209,2430209,1920047,1920047,631256
24465	654546,2528296
24492	554294
24517	2383066
24533	1158286
24585	235378
24601	16291
24608	1663942,1381153,2020771,2543066,903440,598958,931974,1119926,764557,2637429,42452,1262940,902182,399214
24621	2277179
24623	2469116
24756	1464461
24772	2692744
24791	313528
24814	701928
24833	2341890
24881	2534752
24890	1729618
24897	1090310
25000	767198
25006	1729618
25015	2639412,2186158,2186158,2186158
25095	463990
25142	1119926
25167	222631
25213	261735,261735,2072039,1606360,1606360,1606360,37851
25228	1122588
25235	668805
25341	1902163
25369	2368088
25407	2634194
25431	1126892
25436	385071
25446	315676
25470	267654
25488	2778525
25496	1030288
25497	240281
25522	196277
25541	2576935
25612	2378272
25613	1180883
25614	1028069
25628	249743
25640	1941019,2210690
25674	1678882
25751	144941
25765	2790877,279917,403539,69374,1244196,2183646,2763627,1861287,2738408,1110954
25766	1243383
25787	980791
25790	1542231,1366148,372987
25807	1178769
25867	190337
25874	866258
25906	2468672,2468672,570383,2468672,2468672,374097
25920	1809073
25924	1845355
26022	1382744
26038	476950
26069	214199
26073	2487208
26114	602260
26149	2265526
26185	2435026
26230	2810201
26266	1389425
26273	394861
26275	2096913
26361	1086762
26391	1805317
26402	1854867
26409	224327
26480	1562282
26482	2705858
26483	2374971
26535	122430
26540	1044751
26552	102477
26605	487192
26631	351408,740732
26651	55389
26658	1828676,2396870,640862,2493774,1592726,2012865,2016719,1119299
26720	2351492
26752	568896
26772	2538650
26796	2294453
26810	2449614
26852	1244196
26853	2504601
26893	1769128
26931	1976517
27000	2318786
27037	2668381
27089	2653865
27098	1373703
27120	1648924
27140	1863302
27151	2031981
27155	939927
27162	1013112
27166	2581552
27172	1209312
27173	974853
27187	2588441
27207	1924718,301878,2382710
27221	62062
27229	2106311
27236	1758681
27253	1081469
27275	2120752
27349	998118
27367	2757880
27377	2561595
27385	2815876
27404	252971
27419	247748
27466	2566788
27498	1053452
27501	626485,2819992,1813373,2819992,963249,1716165,1081961,660782,762354,618447,2720528,2005123,1139587,2536015,2536015
27536	699602
27537	754102
27548	1526269
27622	491016
27638	419302,1601704,1601704,1001229,1601704,247719,247719,2594584,2594584,2477069,412164
27671	2378895
27679	1811259
27706	1939541
27707	1682213
27720	652727,2169428,1868621,2363688,2132112
27727	420416,2397769,142295,1382071
27739	2525725
27747	908778
27755	2742519
27767	2013028
27774	2245342
27788	1408091
27807	512317
27813	1623012
27817	798434
27823	1496486
27845	211863
27885	120476,508016,1704183,634070
27901	2624423
27930	719347,1789710
27931	2383481
27936	2125572
28051	1823229
28056	1569883
28232	2235265
28296	2336873
28316	2791339
28318	1012429
28356	1230101
28388	1234225,971078
28445	1935642
28460	2174631
28565	2031116
28611	1595101
28615	1119926
28622	198670
28651	638755,409936,1746916,240360,261939,261939
28656	1971630
28681	756717
28688	1742926
28715	1057046
28718	948900,677711,200072
28727	2219079
28739	1325795,889477
28791	555418
28801	428742,646667
28849	938839
28863	1888657
28923	2422536
28971	1223832
28972	1464544
29033	841412
29064	1136487
29072	2643603
29081	2074596
29136	1078303
29146	2248257
29212	678672,678672
29242	1720001
29296	53268
29340	2590089
29414	1244196
29415	1233115
29417	116166
29449	1160822,1160822
29479	2268722
29512	1191020
29513	570668
29519	657183
29547	2830168
29558	1732848
29576	757657
29605	2301067
29671	978437
29706	2646319
29739	2444882,2444882
29741	1174860
29785	59773
29792	2017840
29840	287897
29856	565191,1057417
29879	47583
29937	198314
29975	36139
29980	1603895
29982	45946
30094	2011020
30101	345490
30109	518862
30111	402647
30115	640377
30124	1742926
30140	373176
30173	69283
30177	1956104,2461259,1277973
30235	2239749
30238	2187463
30245	531516
30277	1749097
30344	1595312
30385	1364923
30468	984443
30471	838422
30475	1782346
30515	2277810
30546	293854
30577	1541473
30620	1182320,1801603
30626	880601
30664	2262220,2211323
30669	372443
30674	434060
30692	1386585
30710	693717
30774	459391
30780	339525
30814	323805
30838	1514423
30879	1902244
30910	1470020,1801704,1801704,1801704,2334936,1992108,1992108
30925	664360
30930	249591
30951	2088905,1174397,2359074,2292035
30952	1809362
31043	2139076
31104	2077189,2043751,911567,2675415
31183	713462
31216	2394934
31245	2139512,1386412,2694637,2484499,1059262,1544360,269579,1750965,2525040,2735436,1728225,121100,2462843,2598245,765309,1920047,1617922,2827170,723096,1142483
31262	1101378
31318	545294,2589954,869409,506901,2022136,626635
31433	102251
31439	2532610
31487	2226245
31488	1950428
31523	2207691
31570	429123
31597	1910175
31672	1906628
31716	385282
31747	1439090
31783	2780128
31851	1553113
31877	794375
31941	1150172
31976	2559713
31982	440002
32040	122810
32053	2790548
32247	2556413
32284	732298
32336	1262099
32347	715276
32349	2707008
32354	2828936
32371	2250174,2250174
32382	993316
32385	2432923
32386	2733836
32434	2727399
32481	1300506
32533	1492358
32558	2430575
32583	2800102
32657	1576126
32723	2100309
32750	1249278
32753	1696218
32758	2752136,1115783,2368558,1586072,2182669,1864977,1864977
32761	684231,684231,813998,574574,127880,813998,813998
32774	2566411
32799	1935203
32826	2129069
32836	56993
32855	1698804
32874	843388
32883	1759988
32891	2809936
32951	2049202
33021	2284816
33024	1117449
33042	31714
33046	1668262
33074	2531358
33119	675658
33141	21628
33168	2566094
33196	2156629
33269	873840
33289	366082
33295	1904103
33317	1878175
33365	1953846
33374	231348
33376	18987
33392	1060980
33422	1090127
33492	1479677
33552	2841308
33567	1423037
33598	1430703
33625	911310
33646	2774078
33663	1673229
33695	952014
33704	1747760,1747760,673299,954409
33716	628078
33724	483781
33751	142670
33778	695253
33787	532686
33793	2517126
33876	1240029
33880	2677331
33913	2713095
33914	890557
33947	1085517
33967	2011614
33987	1539350
33993	1386412
34001	1473969
34005	1495679
34041	263108
34044	1172880
34059	126897
34073	1444213
34182	1027012,233958,929675,814080,695128,1373703
34278	419011
34314	695031
34351	751059
34388	2198000
34389	470400
34395	8091,677392,677392,677392
34399	168218
34402	1443869
34443	1588611
34460	1691280
34472	2332677
34473	2402476
34481	2160364
34570	1075462
34589	188743
34635	1111039
34643	1056667
34647	615212,1865369,1143182,1959467,2406712,2356211
34669	612412
34678	1275433
34744	1389265
34745	1690849
34749	1888186
34769	691407,1608078
34773	1629145
34844	1357444
34881	2237071,126678,389433,1383007,2414893,2064638,2397541
34946	1463690
35008	2546737
35012	2376975
35031	1576126
35032	2758164
35066	2748531
35125	353649,1884978,1446969
35134	2267601
35187	2356289
35217	2514565
35226	234084,1620145
35408	1683861
35499	1482124
35508	1464466
35517	2593485
35535	1442303,2845093,1562254,1092081
35559	2753736
35644	1928254
35658	1461950
35676	546415
35701	1798283
35746	56993
35752	660716,1848051
35762	1187148
35763	463426
35850	1623512
35877	2688176
35918	2027015
35945	682979
35975	47739,464522,1659407,1364017,1364017,1364017
36049	1485135,131331
36065	1694292
36090	2060903,2060903
36125	1136289,1136289,864648,2641746
36141	767387
36142	2757896
36153	31053
36214	840047
36227	1922363
36261	1754395
36313	1875668
36396	428374
36415	2393070
36437	1998401
36477	76761
36510	502026
36582	2654101
36632	1267274
36659	1035711
36768	1464170
36790	653071,754844,1789458
36801	2439260
36822	487795
36830	2488087
36891	2265373
36897	861205
36940	2614161,504092
36993	1071081
37016	1495775
37059	1392836
37101	374707
37110	2217758
37122	1155900
37187	1498036
37191	2406468,2354896,2115386,2637764,2795588
37196	426324
37234	625854
37286	662497
37315	1386412
37339	1765610
37351	1341504
37384	577974
37465	1955990
37485	354558
37501	386470
37574	2778525
37609	2215849
37620	43239
37621	502202
37628	2741788
37634	1583705
37653	1867675
37730	2077541,2077541
37801	2267638
37865	996449
37872	1706221
37878	1749097
37895	200076
37898	981958
37922	834503
37933	2025064
37985	1752741,937668,181548
38059	1199414
38149	2438774
38155	2802026
38157	166431,370558,1750154,1216496,2169905,2637994,1131233,2589166,68819,2145015,280374,457635
38182	2759891
38189	1576126
38229	1981457
38263	579168
38287	716408
38323	616416
38365	1639636
38402	929053
38424	1691476
38432	1842125
38455	1457771
38461	1742926
38475	957311
38481	1181656
38585	471601
38621	892986
38672	1797468
38730	2801523
38742	754800
38768	682557
38790	2024738
38848	26726
38880	1001139
38886	1592573
38897	2641368
38937	2448252
38939	2487417
38944	2617657,2617657,1041233,129816,134068,2802743
38986	2781379
39189	2721755
39237	2370359
39265	2198296
39297	107174
39303	1405061
39305	605310
39360	864751,864751
39414	727124
39444	757207
39456	2521154
39461	129177
39484	1945223
39486	2491223
39487	392708
39501	1604120
39577	2154094
39619	1538050
39689	748663
39729	738166
39731	668310
39755	1374825
39773	665241
39778	1452672,2462178,1248429,2107054,359667,2442928,2107054,1248429,2462178,2462178,2321442
39782	802543
39783	1794087
39792	2758135
39810	2052920
39824	1163829,1242991,1514786,1514786,969466,969466
39837	1434084,1434084
39888	660683
39908	1386412
39916	374376
39950	1231235
40009	2593483
40011	1427250
40015	853132
40063	2564494,1727323,2158978,3070,313804,1412002,779144
40114	957850
40126	530612
40141	2778525
40175	176951
40180	1125527
40181	293505,2144207,577592
40183	1680308
40206	1717247
40214	840047
40218	1579231
40246	2667901,1346611,2687126
40249	1244196
40253	908119
40255	1732374
40315	218940
40328	2449207,2635038,1995347
40376	1440293
40427	2184068
40439	1662284
40450	509488
40468	1726815
40482	1582010
40537	307403,636467,228929
40562	92431,1398399,615053
40585	1510560
40619	533441
40650	1839677,2062743,2410745,2136289,1878699
40662	1202429
40665	2791339
40729	1436621
40763	1214178
40767	1025299
40773	2588874
40800	384805
40801	1783030
40802	411134
40830	2312995
40841	1411949
40853	629364
40926	2413696
40939	1634582
40946	1621543
40961	2638313
41004	1447446
41017	2523917
41060	960735
41062	2617335
41136	99232
41138	998699,1208387,277733,1877937,400928,2491131,2775182
41222	1996693
41258	411931,1090455,2759578
41286	2549724
41307	2103238
41309	1669818
41339	1288891
41345	775659
41349	1389686
41361	2336706
41383	270411
41392	2777254
41402	2334188
41403	381044
41469	2239755
41595	2577384
41629	2279086
41637	2627070
41649	514146,993581,611083,2372219,1871246
41694	2252759,1162250
41706	2188729,1871045
41714	1263177
41836	2787663,1895500,470426
41902	1533133,2670932
41912	2190137
41937	442172
41950	2283259
41977	2628209,986357
42032	1140405
42051	46216,1162005,2515249,2515249,670922,2515249,2352663,2515249,870230,670922,670922,2303435,1452434,1452434,2515249,1693419,1747417,1643040
42082	1767194
42134	1152930
42163	1354558,2373656,2346346,893299
42222	767669
42281	2478097
42305	1343078
42373	570618
42399	460717
42423	278589
42464	265187
42490	2414588,2574941
42540	952723,2591944,1201610,2842329
42552	220143
42554	1093516
42617	1382937
42713	2513067
42838	1607401
42884	2242097
42911	914866
42912	434952
42917	546319
42975	518079
43013	2455056
43018	134458
43088	2350461,454720,885411,2234790,2234790,1720089,2453092,66951,1821911,2806875,2806875,416168
43093	376482
43106	79993
43122	1470637
43133	1911571
43152	542903
43199	1013344,497915
43220	1732529,1732529,2832752,1690078,2710673,1810493,2710673,2710673,1690078,1690078
43281	688434
43341	1972561
43384	2607723,610476,2115187,2517944,228778
43385	2178500
43399	1469628
43432	2512859
43441	1162614
43484	1894855
43492	2710106
43537	457392,535676,404176,2032039,1382159,1821838,2062254,1126866,779667,1414456,1717467,360017,779667,2447341,2314169
43569	300295
43571	2736340
43572	1135108
43636	267654
43640	1541619
43678	2679434
43684	1566231
43685	2091862
43706	2134050
43756	82894,112045
43807	2148834
43823	844416
43825	2265221
43924	1650192,773897
43974	2300818
44010	905253
44011	685552
44020	57515
44095	2132793
44130	397941
44153	2354859
44185	2322501
44234	2766726,668480,1222128
44255	816826
44336	2208324
44394	1092821
44428	2025105
44433	2213987
44435	841101
44445	2529364
44456	298312
44469	784737
44480	1500400
44502	754834
44508	1605145
44531	659413
44543	2076576
44628	2819905,507178,140382,48646
44657	2716917
44671	994565
44678	1042117
44724	1038879
44732	1416177,1000266,358787
44748	285761,2259607
44778	2085163
44803	1312319
44806	2099148
44818	2297312
44821	284209
44880	1140869
44889	2499779
44910	205039
45044	704354,2322382,1491577,663976,1634180
45082	1618608
45096	2467744
45120	827603
45134	244777
45137	1055745
45173	842320
45254	461342
45278	329583
45293	268014
45354	2268722
45357	224607
45381	1700145
45397	2545674
45411	726492
45427	1367995
45434	1163835
45498	1131468
45516	1771086
45595	813932
45597	2796479
45605	2768039
45641	2440757
45650	1763255
45701	2705351
45765	2268069,2746383,107092
45797	216920,1203065,1924217,1186770,1203065,590953,2727511,2370033,235378
45818	139131
45830	123389
