user_id	items
8406	1831749
8471	623761
8472	399006,1324949,1188972,2677372
8498	589355,1933347,405815
8508	1310776
8608	516103
8708	575209
8723	825334
8768	2280850
8806	2627855
8808	909787
8811	968931
9012	1350464
9028	886537
9126	628902
9142	2044400
9177	604166
9185	1991763,785812,359105,1317915,1755733,4812,2491959,115059,1358319,690139,1971691,785812,2552175
9206	613232
9239	1004489
9321	1568567
9353	493483
9376	2180544
9479	282732,2768609,163706,1859093,85318,2378094
9567	635242
9605	2766429
9643	33842
9660	1661803
9663	1729618
9666	2045192
9680	352337
9686	1986537
9698	2315304
9771	779948,337758
9780	985416
9797	160236
9927	993640
9932	2561742
9962	2699294
9975	390491
10015	2267088
10017	621354
10043	1806370
10044	1467767
10053	1500876
10171	332985
10224	434392
10238	2608175
10271	2069875,1392726,732298,907736,732298
10274	57227
10288	2382716
10316	1155229
10333	1669539
10349	1882437
10444	1627838
10464	2406112
10469	919522
10470	372431,1475433
10495	1598503
10522	2367533,2758775,2245,1065123,1985068,2272558,113463,1470669,785826,1085942,349627,687475,781827,782382,834342,1161840,1811652,2598096,2744249,1905934,1032896
10600	231803
10647	2250103
10662	240033
10719	343377
10723	517579
10746	1157467
10747	1417963
10784	1635131
10799	2299323
10815	1948318
10827	2753736
10870	1192389
10920	1593818
10949	632812
10956	1450120
10994	225594
10996	65598
11008	163448
11020	542469
11027	1003566
11052	816057
11064	948852
11208	233416
11325	51667
11380	134725
11382	362804
11383	131427
11412	2702063
11422	1970068,1731904,1970068
11423	1315157
11436	1850247
11554	2527315
11586	2664416
11588	341687
11616	911728
11634	325358,2537638
11749	1293293
11756	1415248
11805	2107049,1309128,2276759
11834	283884
11867	1726001
11907	1715967
11943	1398047,2215964,2724857,2408071,2215964,257337,865602,1617263,1580920,1902412,1852477,2072039,730482
11988	2406659
12027	1275433
12030	1097566
12043	536047
12046	1059413,323235,1978381,1253759
12058	277593
12097	2396648
12157	1081196
12170	682561
12209	481524
12233	2068996
12350	1729618
12361	2731164
12400	1438181,544846,1246307,2587330,502072
12413	17289
12437	1737568
12444	1987608
12546	2664003,1891089,697312,341697
12554	2024094
12559	2155707
12588	2759222
12593	899905
12602	1249510
12626	112809,1215176,1422652
12630	1936843,1794723,1293057
12671	679564
12689	1669443,1823248
12695	1184930
12696	735723
12710	375324
12735	1354948
12736	1851386
12741	2278109
12750	1374071,1165137,2416246,743247,268747,537686,223038,998286
12773	1118253
12807	2133986
12845	784737
12852	1340847,174958,1414222,174958,942011
12864	1593632
12869	1876513,1637622,2678131,2562309,2586329
12888	275604
12889	1370250
12924	2014120,1181605
12960	2199247
13025	390600
13026	2457090
13084	1642743
13121	1396394
13128	130238
13138	340763
13153	2537766
13167	1380746
13195	1560006
13250	1797979
13252	1787148
13292	1386703
13312	53288
13424	2265302
13477	2175889
13531	1061067
13539	1921994
13566	1029876
13606	1855791
13613	503106,2122917
13636	1045433
13649	2052547,1249934,2052547,1036477,2805557,1147584
13676	1048534
13712	1609999
13723	2541584
13748	2791339
13760	1443162
13775	1136857
13795	1216140
13805	1394828
13837	2190877
13864	735851
13917	891563
13926	171253
13934	781584
13973	2576976
13979	1692949
14079	1870230
14085	1676717
14153	2768467
14161	2124427
14172	779045
14189	83835
14219	2292695
14230	271861
14269	2008374,2746527
14313	2128443,434392,1143790,1003086
14364	569065
14377	1644917
14419	1171271,2436471,1199300
14421	1795249
14445	2134882
14462	2730059
14499	2268722
14500	1873590
14523	1423457
14559	1700496
14576	2371856
14597	1049266
14598	787003
14621	814080
14624	332041
14673	472624
14703	731353
14725	223540
14762	573301
14775	1943263
14792	858933
14802	1103908
14824	400384
14875	1755659
14891	2124567
14966	884319
15000	1914844
15006	1711268
15043	1194992
15100	2804924
15132	484995,2647017
15147	2807818
15162	489742,2504466
15224	1970068
15251	1113384
15324	1672211
15368	2068013
15406	184563
15407	2512414
15549	943768
15560	2182208
15579	86594
15596	1645759
15611	1835607,288303,165898
15636	1973516
15699	2282891
15761	1792817
15762	1679143
15804	1053452
15828	1256385
15849	173181
15924	828099
15938	520635
16056	856297,297118,2743410,1517653,1337533,1337533,2400484,2711836
16059	2089008
16083	837198
16130	316996
16195	395397,2271509,2788275,1733105,1256543
16244	1021568
16272	1320279,1935985,1833785,142543,291560,2097518,1735582
16319	2187458
16357	2138968
16361	1609073
16378	2124208
16427	1105799,1031327,1975149,708762,2005849
16525	2826772
16546	1743837
16575	1470792,1775761
16594	2589412,2001931,1794217
16596	1871630
16648	962560
16670	370728
16741	2479432
16753	1261439
16874	1487102,361596,742151,2669737,1554635,1140869,221612,625183,478880,2026605,2325977,613500,1795914,388207,190446,723086,1741055,2800008,303982,2124452,1415363,1402634,2359716,1155259,228981,1847764,559104,842276,1121925,67194,491942,2253498,25095,1715137,589905,1789498,300759,559137,39271,2305350,2414059,2566294,2742161,1031327,636258,2234649,2403426,47583,2369517,1840,264534,1069073,1431038,1824532,2195055,338465,1043179,589687,1141615,870294,2800008,2050208,2418128,2193125,278589,2089427,2181117,147633,2031468,408515,534394,359518,1715268,940182,1392106,114344,2118343,1777889,741652,59644,1194961,2130110,754989,1328062,2489536,24802,146976,580986,1764209,2193125,1956054,707880,2211447,1349488,228895,1852564,491942,159044,1259443,843333,967435,2262952,213657,453189,2304313,301430,1884554,1345662,1494659,1080689,2727626,1453394,218528,2477239,2243999,540362,2655729,2083142,1621584,405304,563434,786501,978437,2121314,1415363,385282,2552589,2322461,51563,344351,12006,522159,771706,733908,2451512,1108603,2602274,257050,2466849,2085759,2517175,2507411
16881	377544
16924	2372201,2813115,1650533,1993732,1805804,2725448
16963	1489887
16971	2758416,1568168,1951327
17052	1320309
17061	1115604,931519,75272
17131	2738905
17164	1061522
17166	906846
17207	447985
17220	241537
17288	1133414
17303	794365
17311	2632123
17312	2643674
17328	1516070,2337527,589199
17338	144084,1857193
17375	1770858,2383308
17381	438003
17394	1422652
17417	2013567
17425	1688010
17450	299172
17464	2423337
17488	2371411
17489	1980021
17490	1975235
17497	913332
17506	1260758
17510	1000626
17525	46660
17534	1016436
17540	1920047
17578	1873333
17586	75845
17605	2802116
17607	677497
17617	1724693
17623	1520097
17628	2080119
17664	1110506
17727	767509
17751	368977
17764	1007923
17769	1092821
17814	2551175
17872	2519917
17894	2207485
17909	1576003
17926	1718887
18035	965685
18058	1226980
18073	2154789
18097	2021391
18114	628705
18124	1964964
18133	1696122
18137	2532610
18174	926987
18185	966644
18226	281898
18249	787815
18250	136866,2705793
18289	2525475
18307	284906
18317	1438298
18339	823512
18361	486646
18391	1731177
18489	1054099
18508	967713
18547	581327
18550	64146
18558	1851386
18564	2085770,1304719,2155623,1874971
18568	519970
18573	1200745
18584	43306
18592	40559
18681	2361429
18694	2432923
18724	1650648
18749	2241256
18796	483910
18810	1485164
18994	904300,238681,461688,486177
19021	358118
19032	2820443
19127	34538
19147	1961546,229620,2288827,1888846
19172	2793372
19206	569889
19210	280394
19217	445373,562521
19232	1279237
19235	1057796
19241	2844388
19303	234084
19334	2432923
19398	57147
19424	1218983
19452	1874283
19467	38256,2435701,1140825,1048765
19475	1795249
19476	1135001
19504	475404
19514	1848477
19544	505358,2646151
19551	1069281
19597	17782
19665	221712
19679	2534742,288414,147552
19690	435908
19704	1059603
19776	2177870
19807	1499441
19819	1886939
19825	1453394
19928	1756237
19993	2344917
20016	15797
20031	294831
20060	1160822
20101	2194443
20113	2489842
20115	2735445
20145	2633725
20158	2036369,236861,1802288
20170	1304752
20175	393793
20214	1223832
20217	1341155,1626201,1996384
20253	708783
20259	2601566
20276	2271449
20315	1316657
20427	2556082
20481	344589
20539	790718
20545	1929503
20589	2741788
20596	2143693,685503,2362885,149695,3503,2136731,437339,1131287,2058692,1302956,1808280,1138476,1919313,1671408,790148,1122895,1122895,650246,676108,925616,1766726,60286
20649	1074013
20679	1663804
20728	2288760
20746	1984327
20776	363391
20811	1427054
20815	1253175,2193271,334760
20925	1018203
20943	964196
20949	1812124
20979	1441283,522837
20990	472040
21017	1956259
21020	1990422
21044	1731112
21071	1203361,588195
21097	1387438
21124	856922
21152	1583705
21172	1556780
21177	2751504
21195	2180116,174469
21209	1868479
21298	757654
21324	195901,1779620
21332	648268
21375	1168613
21397	1174620
21403	16369
21410	2193668
21414	864552
21440	463357
21474	148233
21489	925568
21500	2414473
21541	1640795
21542	2397710
21564	361894
21574	450468
21584	897687
21627	680246,16180
21632	1977123
21657	2393888
21663	1654085
21664	591534,1394668
21674	87339
21688	154598
21716	1497554
21733	525443
21737	1995782
21747	2439458
21756	777881,154598
21801	2268722
21812	1266197
21813	275471
21835	1836345
21886	2215157,2418189,2535157,257752,1299997,1636263
21894	2582329
21902	1552702
21904	141543
21913	1393015
21950	1275127
21973	2648943
21976	570001
21981	1741837
22008	1907950
22054	2323802
22095	143817
22107	2770160
22155	128948
22170	989642
22183	2329991
22195	296218
22202	124907
22203	1538040
22206	1679889
22228	1182355
22277	554207
22283	299173
22373	797029
22385	1160822
22388	738213
22422	2250339
22443	454130
22474	2249010
22512	2191270
22516	2193840
22520	1957142
22533	585761
22544	1755192
22586	1517517
22591	1921684
22605	1293051
22637	2248141,2663343
22654	332530
22664	46625
22665	1843735
22666	1225337
22672	467643
22673	959659
22692	2501602
22707	2228330
22728	1514755
22748	2751529,2357516,2751529,335587,1014572
22777	53590,316542
22779	1505219,859834,1306449
22784	1747828
22785	2098913
22811	2512859
22814	1091614
22821	1186388
22832	322193
22843	2806732
22882	466934
22935	1401279
22978	1423162
23021	734163
23027	1097193
23065	52403
23085	480496
23090	257050
23102	2555524
23145	579292
23186	770044
23202	185476
23229	525003
23262	1308655
23361	193305,391018,2156711,2175406,1258169,1349565,1094682,1186888,1445330,1889806,193305,2449325
23402	2072952
23405	1064264
23420	107638
23423	748663
23444	757649
23459	1968184
23471	136469,2370808,1190133
23508	1168460
23517	1947561
23536	2100647
23542	517579
23586	2728650
23613	2050603
23622	2386279
23653	1575243
23667	1643653,60205,818020,1058980
23711	2494125,2745754
23718	2021532
23729	2360460
23757	1942086
23787	2778525
23793	70543
23796	1778315
23851	72465
23880	1553945,2716452
23908	1343255
23910	2249010
23998	2268722
24038	769635,924495,2779424,2344106,1000242,2227882,1555001,2045806,2562289,2045806,120301,1934331,1457230,1457230
24089	1251395
24165	2175889
24184	478640
24213	251833
24242	1604958
24296	2115357
24310	1684544
24320	1146808,339711
24366	235775
24391	1636665
24416	126042
24460	2347783,2305241,1918974,1541839,1594677,1672056,1695584,2207734
24465	265248,265248
24492	554294
24517	2617254
24533	2683517
24585	1327076
24601	2663343
24608	2487208,2037526,1143790,1474970,1162250,1538369,1277135,364808,2487208,127184,851950,1860419,874541,776953
24621	2277179
24623	268268
24772	10609
24791	313528
24814	701928
24833	2196323
24881	920520
24890	1199905
24897	576605
25000	767198
25006	1729618
25015	1163741,781827,601341,1163741
25095	1928254
25142	1176886
25167	222631
25213	1606360,2006585,1510306,1836966,1122089,2774751,1659586
25228	2277750
25235	961740
25341	654831
25369	815937
25407	2163252
25431	1126892
25436	385071
25446	315676
25470	362384
25488	2778525
25496	1516543
25497	1916281
25522	196277
25541	2052544
25612	527394
25613	2048078
25614	2604133
25628	249743
25640	2210690,1713225
25674	1678882
25751	144941
25765	558380,487848,2367063,353947,2325934,316464,786595,2707188,2291996,647408
25766	2064778
25787	2010808
25790	2070466,2045443,1067650
25807	1178769
25867	190337
25874	866258
25906	1143142,318540,330098,1019292,2575259,2528508
25920	1809073
25924	142529
26022	213573
26038	2323327
26069	214199
26073	1213931
26114	602260
26149	980354
26185	2630463
26230	1043805
26266	96521
26273	2809688
26275	2096913
26361	1086762
26391	2720244
26402	1854867
26409	1600859
26480	1980837
26482	2705858
26483	1253175
26535	122430
26540	2144149
26552	102477
26605	1227263
26631	1268785,1944103
26651	159052
26658	2052025,2813145,528837,2767412,2016719,809353,2184855,1913021
26720	2351492
26752	568896
26772	2538650
26796	2671615
26810	635104
26852	1244196
26853	2504601
26893	1079247
26931	1970068
27000	1376533
27037	1876732
27089	2653865
27098	2086600
27120	1013630
27140	942831
27151	2393053
27155	939927
27162	1013112
27166	2404611
27172	1209312
27173	1146010
27187	2820739
27207	1726037,2557272,2713095
27221	1347933
27229	2106311
27236	1758681
27253	1081469
27275	2188620
27349	998118
27367	834625
27377	165475
27385	2306271
27404	252971
27419	247748
27466	2374447
27498	1053452
27501	89385,1235941,2819992,713098,1131421,2422663,1590221,2162675,1740150,1651631,1131421,111940,419055,1260724,1139587
27536	699602
27537	754102
27548	2282901
27622	491016
27638	2607130,143422,1632659,2159361,2807601,2676319,2493058,779269,1037674,333373,115598
27671	2378895
27679	164946
27706	2049371
27707	1101553
27720	2169428,546432,2082443,1646924,538913
27727	1170792,2255589,530706,1405061
27739	10821
27747	908778
27755	1551320
27767	331603
27774	1061396
27788	1684123
27807	819928
27813	2663343
27817	798434
27823	2807491
27845	2148267
27885	2587575,2033443,2076576,120476
27901	2035603
27930	467694,57418
27931	1167392
28051	1823229
28056	2793216
28232	2814889
28296	2336873
28316	2791339
28318	2719525
28356	2533614
28388	1050993,160643
28445	988557
28460	308702
28565	1903376
28611	1595101
28615	1119926
28622	246986
28651	2330707,496848,276411,1406818,849856,836013
28656	1971630
28681	319427
28688	415767
28715	1057046
28718	719767,1365211,1082205
28727	1438751
28739	2552737,2376594
28791	555418
28801	2575046,1598099
28849	938839
28863	1162081
28923	1805804
28971	1223832
28972	2157839
29033	2804810
29064	327359
29072	557005
29081	802012
29136	1516487
29146	810947
29212	1256381,2233398
29242	1720001
29296	6083
29340	1674593
29414	915480
29415	1233115
29417	116166
29449	1160822,2757896
29479	488586
29512	1191020
29513	570668
29519	657183
29547	2830168
29558	1732848
29576	757657
29605	2301067
29671	978437
29706	1825633
29739	1794647,376945
29741	1629507
29785	59773
29792	2017840
29840	601412
29856	1199414,601460
29879	1443053
29937	198314
29975	2524757
29980	1603895
29982	45946
30094	2425721
30101	2712041
30109	2013159
30111	402647
30115	205039
30124	1742926
30140	179730
30173	69283
30177	2593547,2505218,2208183
30235	2239749
30238	2187463
30245	447362
30277	987170
30344	1595312
30385	1364923
30468	1061677
30471	2777715
30475	133029
30515	1636910
30546	293854
30577	1541473
30620	2052582,1730125
30626	2585285
30664	2262220,2262220
30669	1920437
30674	434060
30692	1386585
30710	2090708
30774	2323736
30780	339525
30814	2309634
30838	1514423
30879	1902244
30910	640377,1621576,1785879,1533413,645837,1926066,1636910
30925	784737
30930	249591
30951	1592267,2536928,591242,1912991
30952	1809362
31043	1538369
31104	1631256,423708,2420791,1754026
31183	692631
31216	2736936
31245	962410,2790343,1751648,2332103,2774035,1618316,1545088,837074,1849803,2709925,82842,2488169,2124668,1230477,1209442,319044,434719,2709925,2760487,2195497
31262	2030654
31318	1071982,2042618,2042618,2042618,1788671,1071982
31433	102251
31439	2532610
31487	2226245
31488	963761
31523	1432894
31570	2371411
31597	1138505
31672	1906628
31716	539924
31747	1439090
31783	2780128
31851	1553113
31877	794375
31941	1150172
31976	1443706
31982	440002
32040	122810
32053	2790548
32247	753094
32284	732298
32336	1262099
32347	2237214
32349	1112513
32354	2828936
32371	2259879,1627088
32382	993316
32385	318124
32386	807419
32434	1864635
32481	2029309
32533	1492358
32558	2143484
32583	274676
32657	732146
32723	796683
32750	1048534
32753	700813
32758	1586072,2505036,2080746,1095644,561765,2089858,1512455
32761	1660962,684231,684231,1041051,767484,806059,1001511
32774	1141195
32799	993678
32826	2242243
32836	56993
32855	1698804
32874	2698763
32883	1759988
32891	2809936
32951	2049202
33021	730450
33024	1117449
33042	31714
33046	2537822
33074	1486747
33119	363706
33141	1465759
33168	1419939
33269	2159754
33289	2558209
33295	1066766
33317	952102
33365	1267203
33374	1094797
33376	1766736
33392	2317402
33422	462501
33492	311383
33552	2017199
33567	1423037
33598	1011544
33625	904463
33646	273217
33663	1673229
33695	952014
33704	2466095,1143987,2037855,650831
33716	628078
33724	153620
33751	1665200
33778	1216416
33787	532686
33793	2517126
33876	1240029
33880	1560574
33913	2796987
33914	1944363
33947	2162882
33967	2011614
33987	2468976
33993	1386412
34001	1473969
34005	1495679
34041	2502673
34044	1172880
34059	126897
34073	581327
34182	1707604,36435,1326427,2430524,2680536,582306
34278	419011
34314	32816
34351	751059
34388	2198000
34389	470400
34395	2406610,1062666,1591802,1794423
34399	890593
34402	2353874
34443	1588611
34460	1691280
34472	2332677
34473	2402476
34481	2285656
34570	198383
34589	188743
34635	1111039
34643	1864247
34647	472040,57981,2400987,1095567,2062022,1974593
34669	1007923
34678	1275433
34744	1389265
34749	2596935
34769	501546,970249
34773	684295
34844	1042752
34881	61933,128344,1321931,389433,20924,91519,1321931
34946	1463690
35008	1050709
35012	1065485
35031	1576126
35032	2758164
35066	2748531
35125	1492660,2646892,2158031
35134	2267601
35187	1702245
35217	110016
35408	1390332
35499	245332
35508	1464466
35517	2162475
35535	615264,536210,702634,1501834
35559	2753736
35644	1928254
35658	1461950
35676	2617471
35701	530656
35746	561811
35752	541858,2184369
35762	1187148
35763	463426
35850	1623512
35877	515540
35918	1907610
35945	224479
35975	1966145,944941,47739,16383,2165626,1357017
36049	651799,1597527
36065	1694292
36090	1093893,1646777
36125	984277,2453005,638966,784051
36141	767387
36142	2757896
36153	31053
36214	840047
36227	2269281
36261	2039066
36313	2818726
36396	428374
36415	1446843
36437	2536605
36477	76761
36510	2574867
36582	2536233
36632	2620058
36659	1428955
36768	203825
36790	1542634,296753,679769
36801	2439260
36822	270827
36830	142545
36891	1690013
36897	2810353
36940	1970143,2614161
36993	1071081
37016	1495775
37059	1392836
37101	374707
37110	1359896
37122	1155900
37187	1498036
37191	1624046,2406468,1719215,2023106,2067991
37196	2580966
37234	1106369
37286	956305
37315	1386412
37339	1765610
37351	663267
37384	2442587
37465	2329553
37485	2065078
37501	899250
37574	2627226
37609	1324222
37620	623136
37621	21096
37628	1641474
37634	1583705
37653	60577
37730	153837,2332134
37801	2267638
37865	996449
37872	1706221
37878	2568889
37895	200076
37898	981958
37922	834503
37933	2025064
37985	240412,1533563,902833
38059	1199414
38149	1499300
38155	155972
38157	1443503,1320581,131706,1372395,1622398,737624,457635,1998952,2037904,457635,2679160,1697197
38182	755692
38189	1796272
38229	1981457
38263	579168
38287	716408
38323	616416
38365	445991
38402	2156629
38424	2211295
38432	501079
38455	1457771
38461	1742926
38475	957311
38481	2401491
38585	471601
38621	892986
38672	1680302
38730	2083881
38742	981134
38768	2182862
38790	2024738
38848	1151736
38880	147992
38886	1592573
38897	2448343
38937	2450926
38944	1910459,1634057,604809,384344,1304154,134068
38986	2245117
39189	2721755
39237	1603967
39265	2198296
39297	2797325
39303	1405061
39305	88391
39360	463357,1427967
39414	727124
39444	757207
39456	2521154
39461	1166038
39484	1945223
39486	1188519
39487	392708
39501	1604120
39577	1956919
39619	1482513
39689	997263
39729	738166
39731	1007923
39755	1561618
39773	1042511
39778	359667,2458165,900786,2681064,922368,2462178,1983719,1613136,922368,1430545,942896
39782	1142483
39783	2836621
39792	1695536
39810	1244196
39824	1242991,2621829,2390830,832012,54383,1946195
39837	2449161,1073760
39888	1631019
39908	1386412
39916	374376
39950	2178487
40009	2593483
40011	1427250
40015	1642481
40063	1827404,2329668,1667483,2435695,1050993,1373544,994857
40114	957850
40126	530612
40141	361554
40175	176951
40180	1125527
40181	2507970,1086698,327046
40183	2426202
40206	123299
40214	806834
40218	2120221
40246	627550,150663,2736592
40249	1825114
40253	1770521
40255	1732374
40315	1612807
40328	2346741,1995347,2449207
40376	1440293
40427	2184068
40439	1115736
40450	242711
40468	406122
40482	2616184
40537	2487208,1055703,307403
40562	606511,2570505,92431
40585	1510560
40619	533441
40650	1618924,91926,2307221,2307221,2307221
40662	1202429
40665	2791339
40729	1436621
40763	1258963
40767	458159
40773	312257
40800	1430807
40801	1352267
40802	411134
40830	2312995
40841	2325338
40853	1919915
40926	2739938
40946	2040912
40961	2638313
41004	1447446
41017	2353541
41060	1839101
41062	2617335
41136	303653
41138	1743004,1928933,564107
41222	1996693
41258	29603,726180,109129
41286	2362591
41307	843880
41309	955242
41339	1288891
41345	775659
41349	160770
41361	1873424
41383	2366062
41392	1002772
41402	2334188
41403	26192
41469	1986218
41595	2577384
41629	1803857
41637	269193
41649	429339,1642189,825630,1092204,462463
41694	2252759,2260759
41706	2827929,1898271
41714	2224323
41836	207117,470426,830110
41902	2198343,1533133
41912	461272
41937	520551
41950	1305343
41977	502570,1788158
42032	1140405
42051	1035109,2352663,670922,1627519,2288244,2199886,82567,1645241,2001344,131706,1645241,870230,870230,1529403,82567,402909,82567,772586
42082	1767194
42134	1152930
42163	1958937,2435845,734610,679855
42222	1728105
42281	1842565
42305	2016557
42373	570618
42399	2070725
42423	2695658
42464	2532610
42490	436140,2073218
42540	1074682,2772647,1797674,1074682
42552	220143
42617	1382937
42713	2513067
42838	1607401
42884	2242097
42911	914866
42912	1648614
42917	546319
42975	518079
43013	79531
43018	705224
43088	531671,1301857,2664491,28186,1317690,2350461,2049371,2214044,1442914,1981869,693636,66951
43093	1642285
43106	2734938
43122	366614
43133	2722054
43152	542903
43199	409934,497915
43220	2803357,2084145,2522554,2084145,195789,1494811,1352463,154732,878634,958809
43281	688434
43341	1972561
43384	1018722,135976,1003301,682211,1552031
43385	2460875
43399	1686202
43432	2541584
43441	1162614
43484	164112
43492	698106
43537	1324922,2414434,246154,293163,1369651,1821838,227266,1631622,1860008,1773768,1427054,1850515,1232650,197759,2269524
43569	1460536
43571	1182027
43572	964196
43636	267654
43640	1541619
43678	2679434
43684	109031
43685	2091862
43706	2134050
43756	682725,2016871
43807	1874971
43823	73857
43825	912579
43924	1314020,2248142
43974	2300818
44010	905253
44011	2846196
44095	2132793
44130	264718
44153	581327
44185	1638225
44234	651459,2585389,965300
44255	2808184
44336	2208324
44394	1312953
44428	2840309
44433	2213987
44435	2496554
44445	2529364
44456	682718
44469	1165605
44480	100896
44502	1174804
44508	1605145
44531	2090168
44543	2076576
44628	229614,2459185,2151933,1564123
44657	962271
44671	793171
44678	1042117
44724	2758220
44732	2843767,1195377,2698468
44748	1371378,2389533
44778	2122917
44803	1312319
44806	1930826
44818	2023371
44821	826350
44910	2284874
45044	1376768,1251053,1962411,1823224,167271
45082	935222
45096	1266161
45120	1896675
45134	244777
45137	373851
45173	1605636
45254	2428378
45278	329583
45293	1356752
45354	2268722
45357	2645142
45381	946406
45397	2545674
45411	726492
45427	1367995
45434	2508261
45498	292442
45516	904134
45595	813932
45597	2796479
45605	2768039
45641	659448
45701	64916
45765	1527223,366231,2002215
45797	2217692,938259,2527425,1203065,7769,2383888,2069771,710745,2042625
45830	426585
45873	2308256,2030128,1269435,2784352,200279,2112306,1615974,2657537,2510382,2607738,556038,2038439
45896	831653
45905	1894855
45936	2676338
45939	1214178
45957	2467830
46016	1583125
46088	579292
46106	2686061
46117	1916435
46150	461770
46180	264929
46216	236988
46223	1764525
46275	262370,2414231,897
46278	537016
46305	696512
46377	107638
46391	151772,2439903,1814274,2594511,1199774,717396,2538571,2735795,2821618,2663242,2048150,2584859,757207,1425227,1848424,2462164,926078,2774237,1199774
46418	2037526
46435	7256
46503	571714
46514	2364286,1119495
46544	1520097
46553	2761836
46594	103229
46614	1516723
