user_id	items
16874	938614,2760588,753564,228981,2044400,2130110,147633,283884,631686,114344,2425750,39271,221612,1879135,2011614,459903,190446,2800159,99109,1950432,2193125,1118253,2118343,2122652,2325977,554384,1331030,2466849,625183,870294,644823,1448654,1621584,2530123,2243999,385282,453189,1108603,1504719,2498858,2655729,1487760,2011614,779902,312743,1573805,1603014,2659132,1715137,1847764,1046551,172698,1272875,344351,268793,563434,2031468,251935,338465,1661803,2517175,733908,874595,476056,2800008,2213730,2234649,589905,520071,967435,2050208,1380801,1795914,929633,2059827,1320005,833350,1146765,589687,300759,2502265,2667742,2524409,2357651,2130532,2118343,143762,1487102,491942,2053008,822399,683298,271168,2121314,1390948,2256942,2031468,228895,894382,2418128,2664967,2800008,534394,387969,2232820,359518,802823,1045268,1644640,508820,1069073,2742161,1167819,181571,1777889,172177,613500,25095,478880,1466217,159044,1140869,2669737,1984762,24802,151470,405304,2175827,1415363,771706,1402634,816826,940182,1121925,1713241,2079357,2831562,836998,731561,696371,361596,1861840,59644,1824532,2746763,1852564,2026605,1562985,1152341,213511,2106311,2012370,2659713,2798017,2175827,2583091,67194,1031327,2214540,325958,2167098,2602274,673433,1495679,1554635,12006,2304136,231102,488613,194579,2414059,487904,1150956,329583,900590,2350842,1744033,2451512,414217,1294559,815953,2195055,946470,1232272,497353,894382,213657,2489536,1080689,1718180,1076984,1992600,1884554,1548198,1155259,2369517,1686202,30409,1349488,2456078,1992600,428698,2262952,2104408,1808495,1140869,1279440,491942,540362,213657,2211447,35677,1556830,401171,261197,2305350,387248,548964,2439311,2835598,1415363,190446,644158,162224,2181794,2193125,1840,1141615,644762,1328062,1772890,2529693,2403426,707880,1345662,1789498,1475173,1239641,1259443,756962,1603014,1777889,1441603,2026605,1464911,2188850,786501,1863966,1392106,2800008,1302028,2294767,794365,2552589,495883,1453394,1350401,2843467,1405990,2186675,2836445,1974037,100701,661923,2635744,978437,2299103,2735728,2124452,876755,2048343,982132,283884,264534,1578647,218528,1113937,912209,2793700,2483767,2602274,643261,278366,754989
16881	377544
16924	1538817,684808,2527540,648128,1176113,1784826,2084507,2621927,16109,738855,1622375,2137413,1290786
16963	2809606
16971	2260155,2696303,2432821,303304,1971421,216914
17052	1007077
17061	1139580,617583,931519,522659,1139580,1769617
17131	2738905
17164	1321605
17166	2360460,906846
17207	447985
17220	589880
17288	1133414
17303	438890
17311	2632123
17312	1687268,1494170
17328	8574,1002453,2697849,820476,1570594,978112
17338	1963114,473297,1108512,1857193,144084
17375	2186364,235876,878910,925433
17381	438003
17394	1422652,2181817
17417	2013567
17425	521321
17450	299172
17464	2761414
17488	2371411
17489	1178735
17490	1975235
17497	1030034
17506	1260758
17510	1309281
17525	46660
17534	1016436
17540	2650926
17578	98760
17586	1664453
17605	1856307
17607	677497
17617	1724693
17623	2438740
17628	1307407
17664	1340693
17727	767509
17751	368977
17764	1007923
17769	2087518
17814	2551175
17872	36049,1420778,2210784
17894	1563339,2167255
17909	1447561,320825
17926	1718887
18035	2693035
18058	81551
18073	270953,1991466,2597905
18097	2438615
18114	628705
18124	1335755
18133	770793
18137	1455269
18174	4472
18185	1958521,1615596,1531348
18226	281898
18249	787815
18250	136866,136866,955242,2787470
18289	2168361
18307	284906
18317	1438298
18339	1053542
18361	486646
18391	1731177
18489	1054099
18508	967713
18547	581327
18550	630059
18558	320114
18564	989432,2499084,2085770,542469,2707472,1830513,2739987,1421338,2526963
18568	1971141
18573	521953,2632506,1399648
18584	1741036
18592	40559
18681	541550
18694	2488901
18724	2284329
18749	2402198,1561152
18796	483910,2822823
18810	1485164
18994	100291,395256,2704375,486177,699937,904300,1814951,1741919,486177
19021	971180,2845918,1322451
19032	2820443
19127	34538
19147	2288827,2475636,1619879,1103202,705737,1756743,1169757,1328774,260634
19172	2793372
19206	569889
19210	2383931
19217	324115,980688,485058,26724
19232	1279237
19235	2127422
19241	1265321,2844388
19303	1856106
19334	2432923
19398	738757
19424	2172679
19452	1645759
19467	409926,2119806,370932,2587330,1140825,77601,773296,1593265
19475	2536529
19476	1135001
19504	475404
19514	1848477
19544	1353551,1219762,1469175,2063573,483520
19551	215891
19597	17782
19665	1271617
19679	1854213,862036,1469774,2270688,2684305,947247,2782206
19690	1140869
19704	2616083
19776	1810515
19807	1499441
19819	1886939
19825	121009,1362231
19928	1756237
19993	2344917
20016	15797
20031	1991181,278836
20060	2431769,689304,2456156
20101	326147
20113	2489842
20115	2735445
20145	2655991,2761584,718843
20158	980026,1802288,1802288,2786125,1802288,1802288,126897
20170	1304752
20175	393793
20214	1223832
20217	1996384,2072418,1626201,1341155,1422500,1626201
20253	132076
20259	616416
20276	134868,1006271
20315	2124142,2817086
20427	2556082
20481	1975122
20539	823939,954710
20545	1965763
20589	1108156,1844707,2191195
20596	925616,1302956,136891,797146,1299677,194932,1122895,1619659,614187,1131287,795388,2313791,1780473,2337636,1025152,1800909,1780473,108882,431170,685503,765011,158762,1176458,2172290,1986363,1443706,2172290,2172290,106940,136891,1081770,1587872,650246,1516197,1802237,2820599,95764,2156501,1229563,106940,2815548,2377552,1122895,685503,910204
20649	19605,1957119
20679	1179240,1899635,1796035
20728	162790
20746	467969
20776	2475133
20811	1339831
20815	1320669,1644793,1317295,740352,2095440,334760
20925	1174955,411431
20943	964196
20949	128953,2310597
20979	514988,1323462,1284568,2185263,403768
20990	2349178
21017	1956259
21020	1990422
21044	1731112
21071	2172927,1816725,1846837,276315,2117541
21097	1387438
21124	2175889
21152	1583705
21172	1556780,1921531,2358519
21177	2751504
21195	2714597,1794584,949625,122608
21209	1868479
21298	1263454
21324	2694047,600384,195901,1175297,1130347
21332	648268
21375	1490096
21397	956864
21403	16369
21410	2021285
21414	62018,2134022,2031193
21440	2817066,140461,908778
21474	148233
21489	925568
21500	2414473
21541	726106,2516052,1504925
21542	1169835
21564	361894
21574	2601401,1728166
21584	897687
21627	520535,8174,2807551,16180
21632	1055730
21657	1397929
21663	1654085
21664	2448923,2448923,152021,1628459
21674	1893884,1031803,189342
21688	45049,2017490,2463916
21716	1456140,277551,2253956
21733	525443
21737	1995782
21747	1244196,1747483
21756	1627100,2534427,82310,1254118
21801	2268722
21812	1266197
21813	2648928,221269,2070725
21835	1679143
21886	817741,659899,1668399,184270,1030381,1468392,1504094,964393,1926888,870477,249384,1743850
21894	511830
21902	836666
21904	497999
21913	1393015
21950	237670
21973	1731520,2377920
21976	2103751
21981	1741837
22008	1907950
22054	2323802
22095	436064,1840653
22107	1700471
22155	372203,128948
22170	63380
22183	2329991
22195	1705537
22202	124907,1818143,1855206
22203	1538040
22206	361728,1006112,1832711
22228	1182355
22277	1663600
22283	299173
22373	797029
22385	1160822
22388	1432324,152561
22422	2250339
22443	454130
22474	2249010
22512	1380193
22516	773163
22520	1412359
22533	2195047,2778208
22544	939927
22586	2412941,2710965
22591	1921684
22605	1293051
22637	2248141,637670,1851376,509594
22654	2531114
22664	1682613,834900
22665	1374008,1573787
22666	1225337
22672	467643
22673	1692426,2383481
22692	1069281
22707	2228330
22728	1514755
22748	1059955,713985,1069893,194536,1289133,600865,2455404,1499462,1230009,1014572
22777	1927015,510158,53590,1405009
22779	2655445,2537227,1306449,2380613,1505219,1385145
22784	1747828
22785	2098913
22811	2744699,1849280
22814	25930
22821	1186388
22832	2778525
22843	2806732
22882	1327952
22935	1288130,365574,2800102
22978	459760
23021	734163
23027	1097193
23065	769613
23085	1626922,2086041
23090	428698
23102	2555524
23145	579292
23186	1059956
23202	2767091
23229	2382371
23262	1308655
23361	571349,1852477,1026425,2478744,193305,1445946,2463360,2153176,1889806,20009,2449325,441891,594118,1209110,391018,2604108,1852477,2549975,329852,2530148,2373208,2147135,1528519,216809
23402	2072952
23405	2756545
23420	2389610
23423	748663
23444	757649
23459	1278307
23471	1223992,2695688,339030,1240745,898988,2746521,1342540
23508	1168460
23517	1947561
23536	2100647
23542	1185533
23586	1475493
23613	295666
23622	1125851
23653	1575243
23667	1278301,2161079,396930,264444,618159,2178717,603244,14589,2559493
23711	479171,545205,2347212,2494125
23718	2084931
23729	2360460
23757	2049792,2176134
23787	823512
23793	70543
23796	2268722,1834751,1031134
23851	1386412
23880	2214937,255883,491805,31891
23908	1723311
23910	2249010
23998	2268722
24038	2227882,1555001,1457230,1367220,1457230,120301,511501,120301,43243,601547,1047765,924495,2170672,1457230,2170672,2170672,210181,2227882,1419444,1235195,2476030,1702751,769635,2627401,1934331,2781419,2840477,2562289,1555001
24089	2079248
24165	2175889
24184	2785376
24213	722304
24242	383207
24296	2115357
24310	1711113
24320	1908506,329663,107928,800365,1908506
24366	283504
24391	1066791
24416	2746006
24460	1386585,274608,1729618,840047,2305241,1923750,1034123,2749753,38501,2378684,1794087,1594677,1606366,1920047,2550584,1666416,2772647
24465	1598388,1731458,2275113,265248,1317498
24492	554294
24517	1223832
24533	1304879
24585	2214581
24601	262198
24608	1029452,2625619,784737,1951939,77356,1140610,2487208,1446807,1110954,616416,776953,434392,554226,1262940,154639,2441256,446284,1519398,453289,2568118,2203488,2261206,1193267,2543066,1575401,2301803,2328088,2205842,1545422
24621	2277179
24623	2469116
24772	1237071
24791	313528
24814	1523541
24833	845861
24881	2534752
24890	1199905
24897	262198
25000	767198
25006	1729618
25015	781827,2186158,2617936,2639412,952276,2186158,781827,2304313
25095	1928254
25142	117018
25167	222631
25213	37851,994196,661164,2566753,2065842,774925,1386548,994196,2301026,1122089,2566753,615264,1277012,774925
25228	1122588
25235	668805
25341	1902163
25369	815969
25407	1883721
25431	683757
25436	1806031
25446	315676
25470	2311222
25488	203784
25496	1030288
25497	240281
25522	196277
25541	2052544
25612	2378272
25613	2731738
25614	2604133,1432540
25628	249743
25640	480331,555500,1713225,2236887
25674	509997
25751	2470327,43282
25765	2610199,2570219,1374090,1653939,1855955,647408,1805230,2289454,445289,399843,1129243,2675182,69374,277560,2801573,790368,2002797,1208016,1197918,1492922
25766	885652
25787	1871543
25790	283783,2326777,1533523,2733585,2766887,1717870,1201199
25807	1097245
25867	190337
25874	1374104
25906	1143142,1225094,596958,1948888,664861,1614957,1019292,2331572,167869,1225094,664861,664861,664861
25920	1809073
25924	2095009
26022	1510519
26038	830160,70305
26069	214199
26073	154969,1266197
26114	602260
26149	2265526
26185	1666649,1888201
26230	2151018
26266	1282533,1031176,1045433
26273	2094372
26275	2096913
26361	1086762
26391	370423,2251792,475260
26402	1854867
26409	1600859,1237854,1403153
26480	188612,2521215,1988079
26482	2705858
26483	1446807
26535	122430
26540	2631930
26552	1128477
26605	2106922
26631	1268785,1938401,1422560,2583637
26651	159052
26658	2095289,285379,216915,1676527,1372328,2103065,2361876,1715264,664240,1106724,888918,2396468,381251,2385290,2289604,708710
26720	2351492
26752	1924795
26772	2002298
26796	1731144
26810	2449614
26852	1244196
26853	2504601
26893	1079247
26931	2734883,1244212
27000	1376533
27037	2674125
27089	2653865
27098	1218572
27120	1013630
27140	1863302
27151	2663343
27155	939927
27162	1013112
27166	2337502,208688
27172	1209312
27173	1146010
27187	1094773,284041
27207	1726037,1618691,2784197,1726037,1832846,1726037
27221	2724276
27229	2106311
27236	1758681
27253	1081469
27275	2725777
27349	998118
27367	834625
27377	2561595
27385	2306271
27404	252971
27419	247748
27466	2256596
27498	1053452
27501	1101284,1043538,935397,2536015,89385,757212,117773,1824686,419055,89385,2003542,2836117,1188545,963249,1627127,839904,249002,1890132,1139587,2162675,1667644,36145,774562,1971379,1716165,1628955,147452,212455,903118,1756014
27536	699602
27537	754102
27548	657183,2446769,1526269
27622	491016
27638	249092,2206986,2441767,2843388,144873,1554694,2277506,2690606,1116452,2115869,2739782,29944,1823509,2716576,2690606,85264,22077,412164,2495016,1817963,1079575,1987722
27671	2378895
27679	777243
27706	1964173
27707	1287243,886410
27720	652727,546432,2082443,538913,2507968,1212931,1646924,2169428
27727	530706,2018437,2255589,530706,1836028,2107316,2760736,420416
27739	1230466
27747	58221
27755	2742519
27767	1796376,331603,13460
27774	1041709
27788	1684123
27807	819928
27813	2663343
27817	798434
27823	2807491
27845	211863
27885	76805,418461,189695,73218,1047695,1070528,2601721,2601721
27901	2035603
27930	137531,1236817,428534,467694
27931	203144
28051	500526
28056	1860314
28232	87960,1288128
28296	2336873
28316	2791339
28318	2343992,1012429,2710693
28356	1230101
28388	801120,1444010,1517351,2630045,2105626
28445	988557
28460	1476459
28565	2752624
28611	1595101
28615	1119926
28622	198670
28651	854023,1746916,66635,138071,1746916,970258,161668,1966726,2415359,1329450,618301,1194243
28656	1971630
28681	319427
28688	2473988
28715	1057046
28718	719767,1365211,1082205,961473,2800423,31614,1477511
28727	2219079
28739	165610,2355306,799932,2486932
28791	555418
28801	133037,428742,1999923,2764672,1181656
28849	2394720
28863	1888657
28923	486646
28971	1223832
28972	1194779
29033	781203
29064	327359
29072	170850
29081	2074596
29136	574866
29146	810947
29212	1634191,1179076,128039,2313363
29242	2270959
29296	57924
29340	1674593
29414	1244196
29415	1233115
29417	116166
29449	2706907,1430243,1160822,1422500,872103
29479	1053452
29512	1191020
29513	570668
29519	1984327
29547	2830168
29558	1732848
29576	190855
29605	2301067
29671	978437
29706	2646319,2063198,1904507
29739	2739259,1794647,2493722,1320306,1924084
29741	702837
29785	59773
29792	2017840
29840	1147767
29856	2673553,845524,1706628,2673553
29879	2644158,2842329,2644158
29937	261471
29975	282096
29980	1603895
29982	45946
30094	1879870
30101	374139
30109	804883
30111	402647
30115	205039
30124	1742926
30140	179730
30173	69283
30177	1372188,2527031,1899868,738213,1277973,1703684
30235	2239749
30238	2187463
30245	447362
30277	987170
30344	1595312
30385	1364923
30468	1061677
30471	792604
30475	133029
30515	2277810,2126344,2734883
30546	293854
30577	1541473
30620	636339,1730125,1995715,1730125
30626	2323194
30664	1890052,1890052,855942,2262220
30669	1920437
30674	434060
30692	1386585
30710	1123208
30774	2323736
30780	339525
30814	2448095
30838	1514423
30879	1902244
30910	427919,2325371,546432,383729,387569,2374971,1930076,767607,387569,1679165,546432,1037210,347949,118106,2822373
30925	2079248,1003086
30930	2236516
30951	337404,1186543,385476,1780235,956394,2237861,1511468,75214,591242
30952	1809362
31043	2139076
31104	1838520,2834170,1862192,1848376,503872,211992,166924,2432285
31183	2065180
31216	2090816
31245	537414,2012265,82842,1545088,2124668,962410,1618316,2774035,1230477,1230477,2709925,1209442,2380107,434719,537414,1803794,2488169,319044,2709925,1353826,1751648,1849803,827365,2332103,2790343,85957,2760487,2195497,837074
31262	2581413
31318	626635,2042618,2042618,1071982,506901,1071982,869409,1788671,2171350,1585131,1487551,2042618,568692
31433	102251
31439	2532610
31487	2226245
31488	2440399
31523	2207691
31570	1082312,967222
31597	1910175
31672	971769
31716	1585989,1067531
31747	1439090
31783	2354697
31851	1553113
31877	794375
31941	2109019
31976	1443706
31982	1716726
32040	122810
32053	2790548
32247	753094
32284	215891
32336	222999
32347	2237214
32349	2790454
32354	2828936
32371	345704,2776932,2259879,1671693
32382	993316
32385	2380717
32386	807419
32434	1982427
32481	2641288
32533	1492358
32558	2143484,321993,1878737
32583	362315,2800102,1705574
32657	1388360,2720760,1586326
32723	796683
32750	2197668
32753	247711
32758	2004136,2080746,315779,2089858,1647849,273901,1905443,2109334,2803922,712820,579230,672104,1499542,2182669
32761	2362507,1097812,2825693,1332223,1710801,2614419,1660962,2663642,2155281,586705,1013622,261126,26638,1479994
32774	1141195
32799	798332
32826	1837267
32836	1021431
32855	872511
32874	390162
32883	1873590
